src_id,tile_id,object_id,ra,dec,plate_id
tile_RA176.240_DECp29.194:166,tile_RA176.240_DECp29.194,166,176.5494886986,28.839680727,XE319
tile_RA176.240_DECp30.194:1171,tile_RA176.240_DECp30.194,1171,176.0484436527,30.1909184302,XE319
tile_RA176.348_DECp53.201:64,tile_RA176.348_DECp53.201,64,176.5616657114,52.7368034316,XE129
tile_RA176.348_DECp53.201:238,tile_RA176.348_DECp53.201,238,176.0232308787,52.8502268574,XE129
tile_RA176.348_DECp53.201:263,tile_RA176.348_DECp53.201,263,176.2797882066,52.860345629,XE129
tile_RA176.348_DECp53.201:882,tile_RA176.348_DECp53.201,882,176.2079614456,53.5581023196,XE129
tile_RA176.348_DECp53.201:1096,tile_RA176.348_DECp53.201,1096,176.6495225148,53.3862440472,XE129
tile_RA176.527_DECp77.196:1923,tile_RA176.527_DECp77.196,1923,176.2133706028,77.1752690373,XE020
tile_RA176.527_DECp78.196:1466,tile_RA176.527_DECp78.196,1466,177.9787006156,78.3071386081,XE020
tile_RA176.527_DECp78.196:1489,tile_RA176.527_DECp78.196,1489,178.6653112756,78.3646167166,XE020
tile_RA176.836_DECp16.169:567,tile_RA176.836_DECp16.169,567,176.7448411798,16.5766251921,XE433
tile_RA176.836_DECp16.169:1106,tile_RA176.836_DECp16.169,1106,176.4954160197,16.1678620046,XE433
tile_RA176.836_DECp17.169:191,tile_RA176.836_DECp17.169,191,176.6571458439,16.8147839795,XE433
tile_RA176.836_DECp17.169:229,tile_RA176.836_DECp17.169,229,176.7512215087,16.8358301979,XE433
tile_RA176.836_DECp17.169:305,tile_RA176.836_DECp17.169,305,176.9980890313,16.8837204872,XE433
tile_RA176.836_DECp17.169:946,tile_RA176.836_DECp17.169,946,177.2027253026,17.1260307301,XE433
tile_RA176.836_DECp18.169:311,tile_RA176.836_DECp18.169,311,176.4028052381,17.955972057,XE433
tile_RA176.836_DECp18.169:407,tile_RA176.836_DECp18.169,407,177.146976536,18.0380906972,XE433
tile_RA176.840_DECm5.814:503,tile_RA176.840_DECm5.814,503,176.5691694565,-6.0232505803,XE673
tile_RA176.840_DECm7.814:458,tile_RA176.840_DECm7.814,458,177.2614677788,-8.0492150762,XE673
tile_RA176.840_DECm7.814:1065,tile_RA176.840_DECm7.814,1065,177.0644998619,-7.8868408498,XE673
tile_RA176.856_DECm0.804:464,tile_RA176.856_DECm0.804,464,177.1074291198,-1.0730091436,XE613
tile_RA176.856_DECm0.804:1485,tile_RA176.856_DECm0.804,1485,176.5840448587,-0.7061384341,XE613
tile_RA176.856_DECm0.804:1510,tile_RA176.856_DECm0.804,1510,176.6985053756,-0.712909486,XE613
tile_RA176.868_DECp5.196:943,tile_RA176.868_DECp5.196,943,177.1635865456,5.4068555147,XE553
tile_RA176.868_DECp6.196:378,tile_RA176.868_DECp6.196,378,177.2120177581,5.969860859,XE553
tile_RA176.868_DECp6.196:408,tile_RA176.868_DECp6.196,408,176.6255413087,5.9887556887,XE553
tile_RA176.868_DECp6.196:745,tile_RA176.868_DECp6.196,745,177.1571085877,6.5855489265,XE553
tile_RA176.868_DECp6.196:1056,tile_RA176.868_DECp6.196,1056,177.245742019,6.2717198323,XE553
tile_RA176.891_DECp10.196:52,tile_RA176.891_DECp10.196,52,176.7155126563,9.7324511975,XE493
tile_RA176.891_DECp10.196:559,tile_RA176.891_DECp10.196,559,177.1838588843,10.0627490612,XE493
tile_RA176.891_DECp10.196:991,tile_RA176.891_DECp10.196,991,176.7393643817,10.4945143146,XE493
tile_RA176.891_DECp10.196:1405,tile_RA176.891_DECp10.196,1405,176.4140469817,10.2096012384,XE493
tile_RA176.891_DECp11.196:831,tile_RA176.891_DECp11.196,831,176.6034279452,11.2329608406,XE493
tile_RA176.891_DECp11.196:1395,tile_RA176.891_DECp11.196,1395,177.175225785,11.2721190303,XE493
tile_RA176.891_DECp12.196:1073,tile_RA176.891_DECp12.196,1073,176.6542260996,12.4425328355,XE493
tile_RA176.898_DECp34.195:859,tile_RA176.898_DECp34.195,859,176.8265708846,34.1056395407,XE265
tile_RA176.898_DECp35.195:350,tile_RA176.898_DECp35.195,350,177.1453774669,34.931303912,XE265
tile_RA176.898_DECp35.195:383,tile_RA176.898_DECp35.195,383,177.1967714756,34.9486679927,XE265
tile_RA176.898_DECp35.195:711,tile_RA176.898_DECp35.195,711,176.7357452057,35.6403682403,XE265
tile_RA176.898_DECp35.195:984,tile_RA176.898_DECp35.195,984,176.6008903586,35.5164165131,XE265
tile_RA176.898_DECp37.195:452,tile_RA176.898_DECp37.195,452,176.6057720993,37.0420131928,XE265
tile_RA176.898_DECp37.195:697,tile_RA176.898_DECp37.195,697,177.068175815,37.5950557241,XE265
tile_RA176.898_DECp37.195:1376,tile_RA176.898_DECp37.195,1376,177.4513441171,37.3037094849,XE265
tile_RA177.096_DECp41.198:1355,tile_RA177.096_DECp41.198,1355,177.3036759411,41.3580050986,XE215
tile_RA177.379_DECp23.194:910,tile_RA177.379_DECp23.194,910,177.0442619663,23.5156350793,XE375
tile_RA177.379_DECp23.194:1116,tile_RA177.379_DECp23.194,1116,176.9728477965,23.3802736014,XE375
tile_RA177.379_DECp24.194:844,tile_RA177.379_DECp24.194,844,177.1037943489,24.1083720937,XE375
tile_RA177.379_DECp25.194:167,tile_RA177.379_DECp25.194,167,177.4070742227,24.8044473978,XE375
tile_RA177.379_DECp25.194:336,tile_RA177.379_DECp25.194,336,177.0466494814,24.912522478,XE375
tile_RA177.385_DECp27.194:839,tile_RA177.385_DECp27.194,839,177.753530969,27.4669029934,XE319
tile_RA177.385_DECp28.194:92,tile_RA177.385_DECp28.194,92,177.2291074605,27.776439178,XE319
tile_RA177.385_DECp29.194:405,tile_RA177.385_DECp29.194,405,177.6847736527,29.0193678594,XE319
tile_RA177.385_DECp29.194:939,tile_RA177.385_DECp29.194,939,177.1220339441,29.4232814685,XE319
tile_RA177.385_DECp29.194:1242,tile_RA177.385_DECp29.194,1242,177.7701394999,29.187391528,XE319
tile_RA177.385_DECp30.194:324,tile_RA177.385_DECp30.194,324,177.1607987039,29.9758609792,XE319
tile_RA177.385_DECp30.194:410,tile_RA177.385_DECp30.194,410,177.1202229919,30.0376327417,XE319
tile_RA177.422_DECp47.193:768,tile_RA177.422_DECp47.193,768,177.2026847773,47.5627393443,XE170
tile_RA177.422_DECp47.193:788,tile_RA177.422_DECp47.193,788,177.9762537081,47.1419592392,XE170
tile_RA177.422_DECp47.193:1057,tile_RA177.422_DECp47.193,1057,176.9857007932,47.3908583276,XE170
tile_RA177.847_DECm6.814:116,tile_RA177.847_DECm6.814,116,177.894047866,-7.2372675982,XE673
tile_RA177.847_DECm6.814:523,tile_RA177.847_DECm6.814,523,178.1034215438,-7.0018763263,XE673
tile_RA177.857_DECm0.804:1093,tile_RA177.857_DECm0.804,1093,178.0250458558,-0.8370395621,XE613
tile_RA177.872_DECp5.196:1231,tile_RA177.872_DECp5.196,1231,178.3331371449,5.3514546682,XE553
tile_RA177.882_DECp17.169:99,tile_RA177.882_DECp17.169,99,178.053871048,16.7406762787,XE433
tile_RA177.882_DECp17.169:388,tile_RA177.882_DECp17.169,388,178.2051226577,16.9794742062,XE433
tile_RA177.882_DECp17.169:988,tile_RA177.882_DECp17.169,988,178.2188923135,17.297929871,XE433
tile_RA177.882_DECp17.169:1116,tile_RA177.882_DECp17.169,1116,177.5944035728,17.2065201559,XE433
tile_RA177.910_DECp11.196:892,tile_RA177.910_DECp11.196,892,178.2642108586,11.5537522968,XE493
tile_RA177.930_DECp57.194:670,tile_RA177.930_DECp57.194,670,178.456326277,56.9819844277,XE094
tile_RA177.930_DECp57.194:1265,tile_RA177.930_DECp57.194,1265,178.0847713647,57.1095706504,XE094
tile_RA177.930_DECp58.194:459,tile_RA177.930_DECp58.194,459,177.2813081234,57.9423676509,XE094
tile_RA177.930_DECp58.194:1185,tile_RA177.930_DECp58.194,1185,177.8129540138,58.4896008174,XE094
tile_RA177.930_DECp58.194:1728,tile_RA177.930_DECp58.194,1728,177.2846880695,58.1878679403,XE094
tile_RA177.930_DECp59.194:1136,tile_RA177.930_DECp59.194,1136,177.0870213978,59.1022080254,XE094
tile_RA177.930_DECp59.194:1444,tile_RA177.930_DECp59.194,1444,177.5481674158,59.142387899,XE094
tile_RA177.930_DECp60.194:1232,tile_RA177.930_DECp60.194,1232,177.8898741429,60.1113714039,XE094
tile_RA177.930_DECp60.194:2078,tile_RA177.930_DECp60.194,2078,178.4334315155,60.1927659722,XE094
tile_RA177.930_DECp61.194:269,tile_RA177.930_DECp61.194,269,177.3896782894,60.8354355068,XE094
tile_RA177.930_DECp61.194:705,tile_RA177.930_DECp61.194,705,177.4817802559,61.0497466996,XE094
tile_RA177.930_DECp61.194:1257,tile_RA177.930_DECp61.194,1257,178.5327700829,61.4951633039,XE094
tile_RA177.930_DECp61.194:1479,tile_RA177.930_DECp61.194,1479,177.579697941,61.3807501059,XE094
tile_RA178.121_DECp34.195:129,tile_RA178.121_DECp34.195,129,178.2048038235,33.776068638,XE265
tile_RA178.121_DECp34.195:1139,tile_RA178.121_DECp34.195,1139,178.6123434645,34.4346727275,XE265
tile_RA178.438_DECp71.202:1466,tile_RA178.438_DECp71.202,1466,179.1451160552,71.5234738054,XE038
tile_RA178.438_DECp71.202:1520,tile_RA178.438_DECp71.202,1520,178.7346681728,71.5124929811,XE038
tile_RA178.467_DECp22.194:1132,tile_RA178.467_DECp22.194,1132,178.9294811925,22.2677074294,XE375
tile_RA178.467_DECp23.194:681,tile_RA178.467_DECp23.194,681,178.3256259376,23.6255090969,XE375
tile_RA178.467_DECp24.194:854,tile_RA178.467_DECp24.194,854,178.3046686938,24.1268317601,XE375
tile_RA178.467_DECp24.194:975,tile_RA178.467_DECp24.194,975,178.5989775936,24.5303613294,XE375
tile_RA178.467_DECp24.194:1059,tile_RA178.467_DECp24.194,1059,178.6516027183,24.4783450267,XE375
tile_RA178.467_DECp24.194:1494,tile_RA178.467_DECp24.194,1494,178.9787020149,24.186146949,XE375
tile_RA178.531_DECp28.194:326,tile_RA178.531_DECp28.194,326,178.2538964382,27.959937381,XE319
tile_RA178.531_DECp30.194:740,tile_RA178.531_DECp30.194,740,178.7336600793,30.54610799,XE319
tile_RA178.531_DECp30.194:940,tile_RA178.531_DECp30.194,940,178.5762130596,30.3983482218,XE319
tile_RA178.531_DECp30.194:1161,tile_RA178.531_DECp30.194,1161,178.9016766068,30.1885676525,XE319
tile_RA178.894_DECp46.193:203,tile_RA178.894_DECp46.193,203,178.4936541272,45.8324121941,XE170
tile_RA178.894_DECp46.193:205,tile_RA178.894_DECp46.193,205,178.4976041962,45.8330444677,XE170
tile_RA178.894_DECp46.193:265,tile_RA178.894_DECp46.193,265,178.7797453823,45.8766288842,XE170
tile_RA178.894_DECp46.193:1158,tile_RA178.894_DECp46.193,1158,178.4626947197,46.31658704,XE170
tile_RA178.894_DECp47.193:874,tile_RA178.894_DECp47.193,874,178.8954039833,47.5050390158,XE170
tile_RA178.894_DECp47.193:920,tile_RA178.894_DECp47.193,920,179.4182896656,47.4857514872,XE170
tile_RA178.894_DECp47.193:1151,tile_RA178.894_DECp47.193,1151,178.6558989555,47.3082515579,XE170
tile_RA178.894_DECp48.193:178,tile_RA178.894_DECp48.193,178,178.7488117663,47.8123441979,XE170
tile_RA178.894_DECp48.193:277,tile_RA178.894_DECp48.193,277,178.3503431066,47.8722871919,XE170
tile_RA178.894_DECp48.193:1089,tile_RA178.894_DECp48.193,1089,178.9239662522,48.3841911279,XE170
tile_RA178.894_DECp48.193:1316,tile_RA178.894_DECp48.193,1316,178.6065294984,48.2317064271,XE170
tile_RA178.992_DECp53.193:388,tile_RA178.992_DECp53.193,388,178.9919288067,52.8929039697,XE130
tile_RA179.000_DECp65.194:483,tile_RA179.000_DECp65.194,483,179.159099611,64.9188597355,XE064
tile_RA179.000_DECp65.194:725,tile_RA179.000_DECp65.194,725,179.721631878,65.0458525583,XE064
tile_RA179.000_DECp65.194:1085,tile_RA179.000_DECp65.194,1085,179.0305689861,65.6004723132,XE064
tile_RA179.000_DECp65.194:1216,tile_RA179.000_DECp65.194,1216,178.6758444158,65.1227623536,XE064
tile_RA179.000_DECp65.194:1619,tile_RA179.000_DECp65.194,1619,178.5399240556,65.4056883532,XE064
tile_RA179.000_DECp65.194:1754,tile_RA179.000_DECp65.194,1754,178.9662923299,65.3585476771,XE064
tile_RA179.000_DECp65.194:1829,tile_RA179.000_DECp65.194,1829,178.5273142081,65.3118053055,XE064
tile_RA179.000_DECp65.194:2105,tile_RA179.000_DECp65.194,2105,178.1101589363,65.1539400493,XE064
tile_RA179.188_DECp41.193:355,tile_RA179.188_DECp41.193,355,179.2308025519,40.9302695446,XE216
tile_RA179.188_DECp41.193:961,tile_RA179.188_DECp41.193,961,179.5923476704,41.519698271,XE216
tile_RA179.188_DECp41.193:1138,tile_RA179.188_DECp41.193,1138,179.2461379115,41.3777311221,XE216
tile_RA179.345_DECp35.195:811,tile_RA179.345_DECp35.195,811,179.2670182472,35.5920079254,XE265
tile_RA179.345_DECp35.195:941,tile_RA179.345_DECp35.195,941,179.2392665553,35.5192712326,XE265
tile_RA179.345_DECp35.195:1448,tile_RA179.345_DECp35.195,1448,178.9072497311,35.2027487031,XE265
tile_RA179.555_DECp23.194:1181,tile_RA179.555_DECp23.194,1181,179.0569874531,23.3394319387,XE375
tile_RA179.676_DECp29.194:445,tile_RA179.676_DECp29.194,445,179.3386605861,29.0213349407,XE319
tile_RA179.815_DECp11.193:1136,tile_RA179.815_DECp11.193,1136,179.6842942335,11.4183031829,XE494
tile_RA179.844_DECm6.807:774,tile_RA179.844_DECm6.807,774,180.1193645191,-6.9541383717,XE674
tile_RA179.844_DECm6.807:830,tile_RA179.844_DECm6.807,830,179.5866611117,-6.92448195,XE674
tile_RA179.847_DECp5.193:1395,tile_RA179.847_DECp5.193,1395,180.0664387271,5.2847436574,XE554
tile_RA179.847_DECp5.193:1547,tile_RA179.847_DECp5.193,1547,179.9991809373,5.1923021709,XE554
tile_RA179.857_DECm0.807:1485,tile_RA179.857_DECm0.807,1485,180.0975132438,-0.7624094363,XE614
tile_RA179.882_DECp58.194:289,tile_RA179.882_DECp58.194,289,179.5886886499,57.8487135173,XE094
tile_RA179.882_DECp58.194:494,tile_RA179.882_DECp58.194,494,179.3646404079,57.949834732,XE094
tile_RA179.882_DECp58.194:1880,tile_RA179.882_DECp58.194,1880,179.875635733,58.1782589383,XE094
tile_RA179.882_DECp59.194:1575,tile_RA179.882_DECp59.194,1575,180.6525922423,59.3604696417,XE094
tile_RA179.882_DECp59.194:1989,tile_RA179.882_DECp59.194,1989,180.3054916054,59.1676885615,XE094
tile_RA179.882_DECp60.194:1346,tile_RA179.882_DECp60.194,1346,180.4102182042,60.1229927702,XE094
tile_RA179.917_DECp82.200:281,tile_RA179.917_DECp82.200,281,179.4384558055,81.8149027627,XE007
tile_RA179.917_DECp84.200:1817,tile_RA179.917_DECp84.200,1817,183.5274976137,84.2642000329,XE007
tile_RA179.917_DECp85.200:987,tile_RA179.917_DECp85.200,987,181.425334886,85.6677566389,XE007
tile_RA18.423_DECp41.776:2188,tile_RA18.423_DECp41.776,2188,18.0643718665,41.6697074089,XE194
tile_RA18.423_DECp41.776:2945,tile_RA18.423_DECp41.776,2945,18.8204523623,41.7303109705,XE194
tile_RA18.423_DECp41.776:3589,tile_RA18.423_DECp41.776,3589,18.1603412833,42.0912614963,XE194
tile_RA18.423_DECp41.776:3870,tile_RA18.423_DECp41.776,3870,18.2251748478,42.04334463,XE194
tile_RA18.423_DECp42.776:2546,tile_RA18.423_DECp42.776,2546,19.0256059493,42.6856185102,XE194
tile_RA18.423_DECp43.776:5059,tile_RA18.423_DECp43.776,5059,18.4475846688,43.9775376925,XE194
tile_RA18.508_DECp36.780:3852,tile_RA18.508_DECp36.780,3852,18.206819318,36.7538934997,XE242
tile_RA18.814_DECm11.263:210,tile_RA18.814_DECm11.263,210,18.6173765226,-11.57051637,XE707
tile_RA18.814_DECm11.263:363,tile_RA18.814_DECm11.263,363,18.7587452386,-11.4424818056,XE707
tile_RA18.814_DECm12.263:136,tile_RA18.814_DECm12.263,136,18.4633737067,-12.6081026146,XE707
tile_RA18.827_DECm4.236:766,tile_RA18.827_DECm4.236,766,18.9106124274,-3.9713220384,XE647
tile_RA18.827_DECm4.236:869,tile_RA18.827_DECm4.236,869,18.9091686365,-4.056154805,XE647
tile_RA18.827_DECm4.236:875,tile_RA18.827_DECm4.236,875,18.5998718797,-4.0629102248,XE647
tile_RA18.827_DECm5.236:700,tile_RA18.827_DECm5.236,700,19.2664375812,-5.3355623487,XE647
tile_RA18.827_DECm5.236:862,tile_RA18.827_DECm5.236,862,18.5096531648,-5.0312154351,XE647
tile_RA18.827_DECm5.236:988,tile_RA18.827_DECm5.236,988,19.2989980261,-5.1957603323,XE647
tile_RA18.827_DECm5.236:1038,tile_RA18.827_DECm5.236,1038,19.0123520731,-5.1757299338,XE647
tile_RA18.827_DECm6.236:769,tile_RA18.827_DECm6.236,769,18.4822331893,-5.9629357717,XE647
tile_RA18.827_DECm6.236:956,tile_RA18.827_DECm6.236,956,19.0696394536,-6.1267264953,XE647
tile_RA18.827_DECm6.236:1018,tile_RA18.827_DECm6.236,1018,19.1106725315,-6.1885411695,XE647
tile_RA18.827_DECm6.236:1094,tile_RA18.827_DECm6.236,1094,19.2467655702,-6.2472723516,XE647
tile_RA18.827_DECm6.236:1104,tile_RA18.827_DECm6.236,1104,19.1282384348,-6.2609087395,XE647
tile_RA18.859_DECp0.764:441,tile_RA18.859_DECp0.764,441,19.1344899653,0.51795463,XE587
tile_RA18.859_DECp1.764:176,tile_RA18.859_DECp1.764,176,18.9236270205,1.3818477847,XE587
tile_RA18.879_DECp5.764:159,tile_RA18.879_DECp5.764,159,18.8596456852,5.3469717542,XE527
tile_RA18.879_DECp5.764:404,tile_RA18.879_DECp5.764,404,18.5728749439,5.4861008822,XE527
tile_RA18.879_DECp5.764:978,tile_RA18.879_DECp5.764,978,18.8927039675,5.665576019,XE527
tile_RA18.879_DECp5.764:1049,tile_RA18.879_DECp5.764,1049,19.1135131094,6.100015423,XE527
tile_RA18.879_DECp5.764:1135,tile_RA18.879_DECp5.764,1135,18.7370763227,6.0385043089,XE527
tile_RA18.879_DECp5.764:1647,tile_RA18.879_DECp5.764,1647,18.9172168008,5.7481316629,XE527
tile_RA18.879_DECp6.764:411,tile_RA18.879_DECp6.764,411,19.1293329963,6.5149091947,XE527
tile_RA18.879_DECp6.764:517,tile_RA18.879_DECp6.764,517,18.6497234705,6.579982287,XE527
tile_RA18.879_DECp6.764:564,tile_RA18.879_DECp6.764,564,18.6099779778,6.6081619565,XE527
tile_RA18.879_DECp6.764:618,tile_RA18.879_DECp6.764,618,18.5331677399,6.6348686987,XE527
tile_RA18.879_DECp6.764:933,tile_RA18.879_DECp6.764,933,18.5067000393,6.7157359211,XE527
tile_RA18.879_DECp6.764:1309,tile_RA18.879_DECp6.764,1309,18.6937412096,6.968889165,XE527
tile_RA18.879_DECp6.764:1310,tile_RA18.879_DECp6.764,1310,19.1978349808,6.9820499108,XE527
tile_RA18.879_DECp7.764:427,tile_RA18.879_DECp7.764,427,18.9166056486,7.5165674288,XE527
tile_RA18.879_DECp7.764:1433,tile_RA18.879_DECp7.764,1433,18.7492468121,7.8326381765,XE527
tile_RA18.888_DECp19.763:652,tile_RA18.888_DECp19.763,652,19.0917056274,19.6162639137,XE407
tile_RA18.889_DECp11.764:214,tile_RA18.889_DECp11.764,214,18.5518455317,11.3933826088,XE467
tile_RA18.889_DECp11.764:1562,tile_RA18.889_DECp11.764,1562,19.0317453465,11.910099822,XE467
tile_RA18.889_DECp11.764:1667,tile_RA18.889_DECp11.764,1667,18.7553642104,11.8564728411,XE467
tile_RA18.889_DECp12.764:524,tile_RA18.889_DECp12.764,524,19.2628847748,12.504374644,XE467
tile_RA18.889_DECp12.764:1778,tile_RA18.889_DECp12.764,1778,19.081734618,12.9092556013,XE467
tile_RA18.889_DECp12.764:1946,tile_RA18.889_DECp12.764,1946,18.9979108168,12.8102680194,XE467
tile_RA18.889_DECp12.764:2071,tile_RA18.889_DECp12.764,2071,18.6765615415,12.7755585372,XE467
tile_RA18.889_DECp13.764:837,tile_RA18.889_DECp13.764,837,18.6588334623,13.6400766331,XE467
tile_RA180.366_DECp45.193:1044,tile_RA180.366_DECp45.193,1044,180.8667107969,45.340037322,XE170
tile_RA180.366_DECp45.193:1049,tile_RA180.366_DECp45.193,1049,180.8611780156,45.3372233975,XE170
tile_RA180.366_DECp45.193:1190,tile_RA180.366_DECp45.193,1190,179.8323152366,45.1521514092,XE170
tile_RA180.366_DECp46.193:222,tile_RA180.366_DECp46.193,222,180.6175579431,45.862564584,XE170
tile_RA180.366_DECp46.193:250,tile_RA180.366_DECp46.193,250,180.6304515329,45.8855953439,XE170
tile_RA180.366_DECp46.193:1036,tile_RA180.366_DECp46.193,1036,180.5293417729,46.4265665056,XE170
tile_RA180.366_DECp47.193:599,tile_RA180.366_DECp47.193,599,180.475358729,47.6818671207,XE170
tile_RA180.366_DECp47.193:1165,tile_RA180.366_DECp47.193,1165,180.4939449108,47.3119313316,XE170
tile_RA180.366_DECp48.193:471,tile_RA180.366_DECp48.193,471,180.4062696454,48.0079262516,XE170
tile_RA180.366_DECp48.193:1358,tile_RA180.366_DECp48.193,1358,180.2238830913,48.2044460243,XE170
tile_RA180.366_DECp49.193:1300,tile_RA180.366_DECp49.193,1300,180.9158164518,49.2324463694,XE170
tile_RA180.516_DECp40.193:19,tile_RA180.516_DECp40.193,19,180.4824350262,39.7052294073,XE216
tile_RA180.516_DECp40.193:483,tile_RA180.516_DECp40.193,483,180.0873097025,40.0469255237,XE216
tile_RA180.516_DECp40.193:1288,tile_RA180.516_DECp40.193,1288,180.7578986191,40.1742074648,XE216
tile_RA180.516_DECp42.193:640,tile_RA180.516_DECp42.193,640,180.8466127341,42.5979160744,XE216
tile_RA180.516_DECp42.193:829,tile_RA180.516_DECp42.193,829,180.9620549701,42.5448147701,XE216
tile_RA180.661_DECp52.193:1009,tile_RA180.661_DECp52.193,1009,180.1134353415,52.0945555748,XE130
tile_RA180.661_DECp52.193:1503,tile_RA180.661_DECp52.193,1503,181.0406341807,52.2633807462,XE130
tile_RA180.661_DECp53.193:146,tile_RA180.661_DECp53.193,146,180.4416998251,52.7913731732,XE130
tile_RA180.661_DECp53.193:1215,tile_RA180.661_DECp53.193,1215,180.3611049553,53.2719396207,XE130
tile_RA180.661_DECp54.193:1446,tile_RA180.661_DECp54.193,1446,180.4012426326,54.3481358896,XE130
tile_RA180.806_DECp16.193:327,tile_RA180.806_DECp16.193,327,181.1094550537,15.9631086283,XE434
tile_RA180.806_DECp16.193:721,tile_RA180.806_DECp16.193,721,180.8129212297,16.1596307838,XE434
tile_RA180.806_DECp16.193:810,tile_RA180.806_DECp16.193,810,180.478428781,16.0942249685,XE434
tile_RA180.806_DECp16.193:1310,tile_RA180.806_DECp16.193,1310,181.0317658869,16.1708438164,XE434
tile_RA180.806_DECp17.193:163,tile_RA180.806_DECp17.193,163,180.4863971883,16.8030087788,XE434
tile_RA180.806_DECp17.193:456,tile_RA180.806_DECp17.193,456,180.5706481762,17.0454906082,XE434
tile_RA180.806_DECp17.193:708,tile_RA180.806_DECp17.193,708,181.0137326312,17.2873884744,XE434
tile_RA180.806_DECp18.193:627,tile_RA180.806_DECp18.193,627,180.9270929397,18.6170253472,XE434
