tile_id,tile_path,plate_id,rows_in_tile_filtered_csv,rows_emitted_to_S0,skipped_delta,notes
tile_RA298.560_DECp48.379,data/tiles/tile_RA298.560_DECp48.379,XE184,1,1,0,
tile_RA298.560_DECp49.379,data/tiles/tile_RA298.560_DECp49.379,XE184,0,0,0,missing survivors csv
tile_RA298.560_DECp50.379,data/tiles/tile_RA298.560_DECp50.379,XE184,1,1,0,
tile_RA298.774_DECp54.340,data/tiles/tile_RA298.774_DECp54.340,XE142,0,0,0,missing survivors csv
tile_RA299.175_DECp72.474,data/tiles/tile_RA299.175_DECp72.474,XE046,1,1,0,
tile_RA299.175_DECp73.474,data/tiles/tile_RA299.175_DECp73.474,XE046,1,1,0,
tile_RA299.258_DECp64.393,data/tiles/tile_RA299.258_DECp64.393,XE073,3,3,0,
tile_RA299.258_DECp65.393,data/tiles/tile_RA299.258_DECp65.393,XE073,3,3,0,
tile_RA299.258_DECp66.393,data/tiles/tile_RA299.258_DECp66.393,XE073,3,3,0,
tile_RA299.258_DECp67.393,data/tiles/tile_RA299.258_DECp67.393,XE073,3,3,0,
tile_RA299.258_DECp68.393,data/tiles/tile_RA299.258_DECp68.393,XE073,0,0,0,missing survivors csv
tile_RA299.290_DECp29.400,data/tiles/tile_RA299.290_DECp29.400,XE338,0,0,0,missing survivors csv
tile_RA299.290_DECp30.400,data/tiles/tile_RA299.290_DECp30.400,XE338,0,0,0,missing survivors csv
tile_RA299.290_DECp31.400,data/tiles/tile_RA299.290_DECp31.400,XE338,0,0,0,missing survivors csv
tile_RA299.444_DECp23.401,data/tiles/tile_RA299.444_DECp23.401,XE394,0,0,0,missing survivors csv
tile_RA299.444_DECp24.401,data/tiles/tile_RA299.444_DECp24.401,XE394,0,0,0,missing survivors csv
tile_RA299.444_DECp25.401,data/tiles/tile_RA299.444_DECp25.401,XE394,1,1,0,
tile_RA299.628_DECp59.370,data/tiles/tile_RA299.628_DECp59.370,XE105,7,7,0,
tile_RA299.628_DECp60.370,data/tiles/tile_RA299.628_DECp60.370,XE105,2,2,0,
tile_RA299.628_DECp61.370,data/tiles/tile_RA299.628_DECp61.370,XE105,8,8,0,
tile_RA299.659_DECp12.414,data/tiles/tile_RA299.659_DECp12.414,XE514,0,0,0,missing survivors csv
tile_RA299.721_DECp18.365,data/tiles/tile_RA299.721_DECp18.365,XE454,0,0,0,missing survivors csv
tile_RA299.854_DECp0.415,data/tiles/tile_RA299.854_DECp0.415,XE634,0,0,0,missing survivors csv
tile_RA299.868_DECp36.424,data/tiles/tile_RA299.868_DECp36.424,XE283,1,1,0,
tile_RA299.872_DECp41.411,data/tiles/tile_RA299.872_DECp41.411,XE232,0,0,0,missing survivors csv
tile_RA299.872_DECp42.411,data/tiles/tile_RA299.872_DECp42.411,XE232,0,0,0,missing survivors csv
tile_RA299.872_DECp43.411,data/tiles/tile_RA299.872_DECp43.411,XE232,0,0,0,missing survivors csv
tile_RA299.918_DECm5.585,data/tiles/tile_RA299.918_DECm5.585,XE694,2,2,0,
tile_RA3.029_DECp29.807,data/tiles/tile_RA3.029_DECp29.807,XE292,2,2,0,
tile_RA3.029_DECp30.807,data/tiles/tile_RA3.029_DECp30.807,XE292,1,1,0,
tile_RA3.029_DECp31.807,data/tiles/tile_RA3.029_DECp31.807,XE292,1,1,0,
tile_RA3.116_DECp35.807,data/tiles/tile_RA3.116_DECp35.807,XE240,1,1,0,
tile_RA3.116_DECp36.807,data/tiles/tile_RA3.116_DECp36.807,XE240,3,3,0,
tile_RA3.116_DECp37.807,data/tiles/tile_RA3.116_DECp37.807,XE240,3,3,0,
tile_RA3.232_DECp41.807,data/tiles/tile_RA3.232_DECp41.807,XE192,2,2,0,
tile_RA3.232_DECp42.807,data/tiles/tile_RA3.232_DECp42.807,XE192,0,0,0,missing survivors csv
tile_RA3.232_DECp43.807,data/tiles/tile_RA3.232_DECp43.807,XE192,1,1,0,
tile_RA3.390_DECp47.807,data/tiles/tile_RA3.390_DECp47.807,XE149,3,3,0,
tile_RA3.390_DECp48.807,data/tiles/tile_RA3.390_DECp48.807,XE149,0,0,0,missing survivors csv
tile_RA3.390_DECp49.807,data/tiles/tile_RA3.390_DECp49.807,XE149,0,0,0,missing survivors csv
tile_RA3.610_DECp53.807,data/tiles/tile_RA3.610_DECp53.807,XE111,1,1,0,
tile_RA3.610_DECp54.807,data/tiles/tile_RA3.610_DECp54.807,XE111,0,0,0,missing survivors csv
tile_RA3.610_DECp55.807,data/tiles/tile_RA3.610_DECp55.807,XE111,0,0,0,missing survivors csv
tile_RA3.774_DECm23.304,data/tiles/tile_RA3.774_DECm23.304,XE825,5,5,0,
tile_RA3.823_DECp6.791,data/tiles/tile_RA3.823_DECp6.791,XE524,5,5,0,
tile_RA3.857_DECp0.807,data/tiles/tile_RA3.857_DECp0.807,XE584,2,2,0,
tile_RA3.864_DECm5.193,data/tiles/tile_RA3.864_DECm5.193,XE644,6,6,0,
tile_RA3.894_DECm11.207,data/tiles/tile_RA3.894_DECm11.207,XE704,5,5,0,
tile_RA3.911_DECp12.807,data/tiles/tile_RA3.911_DECp12.807,XE464,0,0,0,missing survivors csv
tile_RA3.930_DECp59.807,data/tiles/tile_RA3.930_DECp59.807,XE078,0,0,0,missing survivors csv
tile_RA3.930_DECp60.807,data/tiles/tile_RA3.930_DECp60.807,XE078,0,0,0,missing survivors csv
tile_RA3.930_DECp61.807,data/tiles/tile_RA3.930_DECp61.807,XE078,0,0,0,missing survivors csv
tile_RA3.974_DECp18.807,data/tiles/tile_RA3.974_DECp18.807,XE404,9,9,0,
tile_RA30.146_DECp34.706,data/tiles/tile_RA30.146_DECp34.706,XE244,3,3,0,
tile_RA30.146_DECp35.706,data/tiles/tile_RA30.146_DECp35.706,XE244,1,1,0,
tile_RA30.146_DECp36.706,data/tiles/tile_RA30.146_DECp36.706,XE244,3,3,0,
tile_RA30.146_DECp37.706,data/tiles/tile_RA30.146_DECp37.706,XE244,4,4,0,
tile_RA30.146_DECp38.706,data/tiles/tile_RA30.146_DECp38.706,XE244,1,1,0,
tile_RA30.225_DECp24.719,data/tiles/tile_RA30.225_DECp24.719,XE352,0,0,0,missing survivors csv
tile_RA30.342_DECp30.737,data/tiles/tile_RA30.342_DECp30.737,XE296,8,8,0,
tile_RA30.625_DECp72.656,data/tiles/tile_RA30.625_DECp72.656,XE030,1,1,0,
tile_RA30.625_DECp73.656,data/tiles/tile_RA30.625_DECp73.656,XE030,0,0,0,missing survivors csv
tile_RA30.734_DECm10.366,data/tiles/tile_RA30.734_DECm10.366,XE709,0,0,0,missing survivors csv
tile_RA30.734_DECm11.366,data/tiles/tile_RA30.734_DECm11.366,XE709,0,0,0,missing survivors csv
tile_RA30.734_DECm12.366,data/tiles/tile_RA30.734_DECm12.366,XE709,2,2,0,
tile_RA30.795_DECp48.722,data/tiles/tile_RA30.795_DECp48.722,XE152,0,0,0,missing survivors csv
tile_RA30.811_DECm4.307,data/tiles/tile_RA30.811_DECm4.307,XE649,1,1,0,
tile_RA30.811_DECm5.307,data/tiles/tile_RA30.811_DECm5.307,XE649,4,4,0,
tile_RA30.811_DECm6.307,data/tiles/tile_RA30.811_DECm6.307,XE649,3,3,0,
tile_RA30.859_DECm0.307,data/tiles/tile_RA30.859_DECm0.307,XE589,3,3,0,
tile_RA30.859_DECp0.693,data/tiles/tile_RA30.859_DECp0.693,XE589,1,1,0,
tile_RA30.859_DECp1.693,data/tiles/tile_RA30.859_DECp1.693,XE589,0,0,0,missing survivors csv
tile_RA30.877_DECp41.691,data/tiles/tile_RA30.877_DECp41.691,XE196,0,0,0,missing survivors csv
tile_RA30.877_DECp42.691,data/tiles/tile_RA30.877_DECp42.691,XE196,0,0,0,
tile_RA30.877_DECp43.691,data/tiles/tile_RA30.877_DECp43.691,XE196,0,0,0,missing survivors csv
tile_RA30.896_DECp5.692,data/tiles/tile_RA30.896_DECp5.692,XE529,3,3,0,
tile_RA30.896_DECp6.692,data/tiles/tile_RA30.896_DECp6.692,XE529,1,1,0,
tile_RA30.896_DECp7.692,data/tiles/tile_RA30.896_DECp7.692,XE529,2,2,0,
tile_RA30.915_DECp52.701,data/tiles/tile_RA30.915_DECp52.701,XE114,1,1,0,
tile_RA30.915_DECp53.701,data/tiles/tile_RA30.915_DECp53.701,XE114,0,0,0,missing survivors csv
tile_RA30.915_DECp54.701,data/tiles/tile_RA30.915_DECp54.701,XE114,0,0,0,missing survivors csv
tile_RA30.915_DECp55.701,data/tiles/tile_RA30.915_DECp55.701,XE114,0,0,0,missing survivors csv
tile_RA30.915_DECp56.701,data/tiles/tile_RA30.915_DECp56.701,XE114,2,2,0,
tile_RA30.923_DECp11.692,data/tiles/tile_RA30.923_DECp11.692,XE469,1,1,0,
tile_RA30.923_DECp12.692,data/tiles/tile_RA30.923_DECp12.692,XE469,3,3,0,
tile_RA30.923_DECp13.692,data/tiles/tile_RA30.923_DECp13.692,XE469,3,3,0,
tile_RA30.939_DECp17.692,data/tiles/tile_RA30.939_DECp17.692,XE409,1,1,0,
tile_RA30.939_DECp18.692,data/tiles/tile_RA30.939_DECp18.692,XE409,2,2,0,
tile_RA30.939_DECp19.692,data/tiles/tile_RA30.939_DECp19.692,XE409,3,3,0,
tile_RA300.066_DECp47.379,data/tiles/tile_RA300.066_DECp47.379,XE184,1,1,0,
tile_RA300.066_DECp48.379,data/tiles/tile_RA300.066_DECp48.379,XE184,0,0,0,missing survivors csv
tile_RA300.066_DECp49.379,data/tiles/tile_RA300.066_DECp49.379,XE184,0,0,0,missing survivors csv
tile_RA300.449_DECp28.400,data/tiles/tile_RA300.449_DECp28.400,XE338,0,0,0,missing survivors csv
tile_RA300.449_DECp29.400,data/tiles/tile_RA300.449_DECp29.400,XE338,1,1,0,
tile_RA300.449_DECp30.400,data/tiles/tile_RA300.449_DECp30.400,XE338,0,0,0,missing survivors csv
tile_RA300.449_DECp31.400,data/tiles/tile_RA300.449_DECp31.400,XE338,0,0,0,missing survivors csv
tile_RA300.449_DECp32.400,data/tiles/tile_RA300.449_DECp32.400,XE338,0,0,0,missing survivors csv
tile_RA300.542_DECp22.401,data/tiles/tile_RA300.542_DECp22.401,XE394,0,0,0,missing survivors csv
tile_RA300.542_DECp23.401,data/tiles/tile_RA300.542_DECp23.401,XE394,0,0,0,missing survivors csv
tile_RA300.542_DECp24.401,data/tiles/tile_RA300.542_DECp24.401,XE394,0,0,0,missing survivors csv
tile_RA300.542_DECp25.401,data/tiles/tile_RA300.542_DECp25.401,XE394,0,0,0,missing survivors csv
tile_RA300.542_DECp26.401,data/tiles/tile_RA300.542_DECp26.401,XE394,0,0,0,missing survivors csv
tile_RA300.683_DECp11.414,data/tiles/tile_RA300.683_DECp11.414,XE514,0,0,0,missing survivors csv
tile_RA300.683_DECp12.414,data/tiles/tile_RA300.683_DECp12.414,XE514,0,0,0,missing survivors csv
tile_RA300.683_DECp13.414,data/tiles/tile_RA300.683_DECp13.414,XE514,0,0,0,missing survivors csv
tile_RA300.774_DECp17.365,data/tiles/tile_RA300.774_DECp17.365,XE454,0,0,0,missing survivors csv
tile_RA300.774_DECp18.365,data/tiles/tile_RA300.774_DECp18.365,XE454,0,0,0,missing survivors csv
tile_RA300.774_DECp19.365,data/tiles/tile_RA300.774_DECp19.365,XE454,1,1,0,
tile_RA300.854_DECm0.585,data/tiles/tile_RA300.854_DECm0.585,XE634,1,1,0,
tile_RA300.854_DECp0.415,data/tiles/tile_RA300.854_DECp0.415,XE634,0,0,0,missing survivors csv
tile_RA300.854_DECp1.415,data/tiles/tile_RA300.854_DECp1.415,XE634,0,0,0,missing survivors csv
tile_RA300.922_DECm4.585,data/tiles/tile_RA300.922_DECm4.585,XE694,2,2,0,
tile_RA300.922_DECm5.585,data/tiles/tile_RA300.922_DECm5.585,XE694,0,0,0,missing survivors csv
tile_RA300.922_DECm6.585,data/tiles/tile_RA300.922_DECm6.585,XE694,0,0,0,missing survivors csv
tile_RA301.111_DECp35.424,data/tiles/tile_RA301.111_DECp35.424,XE283,0,0,0,missing survivors csv
tile_RA301.111_DECp36.424,data/tiles/tile_RA301.111_DECp36.424,XE283,0,0,0,missing survivors csv
tile_RA301.111_DECp37.424,data/tiles/tile_RA301.111_DECp37.424,XE283,0,0,0,missing survivors csv
tile_RA301.227_DECp40.411,data/tiles/tile_RA301.227_DECp40.411,XE232,0,0,0,missing survivors csv
tile_RA301.227_DECp41.411,data/tiles/tile_RA301.227_DECp41.411,XE232,1,1,0,
tile_RA301.227_DECp42.411,data/tiles/tile_RA301.227_DECp42.411,XE232,0,0,0,missing survivors csv
tile_RA301.227_DECp43.411,data/tiles/tile_RA301.227_DECp43.411,XE232,1,1,0,
tile_RA301.227_DECp44.411,data/tiles/tile_RA301.227_DECp44.411,XE232,0,0,0,missing survivors csv
tile_RA301.493_DECp54.457,data/tiles/tile_RA301.493_DECp54.457,XE143,0,0,0,missing survivors csv
tile_RA301.571_DECp48.379,data/tiles/tile_RA301.571_DECp48.379,XE184,0,0,0,missing survivors csv
tile_RA301.608_DECp29.400,data/tiles/tile_RA301.608_DECp29.400,XE338,0,0,0,missing survivors csv
tile_RA301.608_DECp30.400,data/tiles/tile_RA301.608_DECp30.400,XE338,0,0,0,missing survivors csv
tile_RA301.608_DECp31.400,data/tiles/tile_RA301.608_DECp31.400,XE338,0,0,0,missing survivors csv
tile_RA301.640_DECp23.401,data/tiles/tile_RA301.640_DECp23.401,XE394,0,0,0,missing survivors csv
tile_RA301.640_DECp24.401,data/tiles/tile_RA301.640_DECp24.401,XE394,0,0,0,missing survivors csv
tile_RA301.640_DECp25.401,data/tiles/tile_RA301.640_DECp25.401,XE394,1,1,0,
tile_RA301.651_DECp60.370,data/tiles/tile_RA301.651_DECp60.370,XE105,6,6,0,
tile_RA301.707_DECp10.414,data/tiles/tile_RA301.707_DECp10.414,XE514,0,0,0,missing survivors csv
tile_RA301.707_DECp11.414,data/tiles/tile_RA301.707_DECp11.414,XE514,0,0,0,missing survivors csv
tile_RA301.707_DECp12.414,data/tiles/tile_RA301.707_DECp12.414,XE514,0,0,0,missing survivors csv
tile_RA301.707_DECp13.414,data/tiles/tile_RA301.707_DECp13.414,XE514,0,0,0,missing survivors csv
tile_RA301.707_DECp14.414,data/tiles/tile_RA301.707_DECp14.414,XE514,0,0,0,missing survivors csv
tile_RA301.755_DECp65.393,data/tiles/tile_RA301.755_DECp65.393,XE073,2,2,0,
tile_RA301.755_DECp66.393,data/tiles/tile_RA301.755_DECp66.393,XE073,2,2,0,
tile_RA301.755_DECp67.393,data/tiles/tile_RA301.755_DECp67.393,XE073,0,0,0,missing survivors csv
tile_RA301.828_DECp16.365,data/tiles/tile_RA301.828_DECp16.365,XE454,0,0,0,missing survivors csv
tile_RA301.828_DECp17.365,data/tiles/tile_RA301.828_DECp17.365,XE454,0,0,0,missing survivors csv
tile_RA301.828_DECp18.365,data/tiles/tile_RA301.828_DECp18.365,XE454,1,1,0,
tile_RA301.828_DECp19.365,data/tiles/tile_RA301.828_DECp19.365,XE454,0,0,0,missing survivors csv
tile_RA301.828_DECp20.365,data/tiles/tile_RA301.828_DECp20.365,XE454,0,0,0,missing survivors csv
tile_RA301.854_DECm0.585,data/tiles/tile_RA301.854_DECm0.585,XE634,1,1,0,
tile_RA301.854_DECm1.585,data/tiles/tile_RA301.854_DECm1.585,XE634,5,5,0,
tile_RA301.854_DECp0.415,data/tiles/tile_RA301.854_DECp0.415,XE634,2,2,0,
tile_RA301.854_DECp1.415,data/tiles/tile_RA301.854_DECp1.415,XE634,1,1,0,
tile_RA301.854_DECp2.415,data/tiles/tile_RA301.854_DECp2.415,XE634,2,2,0,
tile_RA301.927_DECm3.585,data/tiles/tile_RA301.927_DECm3.585,XE694,0,0,0,missing survivors csv
tile_RA301.927_DECm4.585,data/tiles/tile_RA301.927_DECm4.585,XE694,0,0,0,missing survivors csv
tile_RA301.927_DECm5.585,data/tiles/tile_RA301.927_DECm5.585,XE694,1,1,0,
tile_RA301.927_DECm6.585,data/tiles/tile_RA301.927_DECm6.585,XE694,0,0,0,missing survivors csv
tile_RA301.927_DECm7.585,data/tiles/tile_RA301.927_DECm7.585,XE694,1,1,0,
tile_RA302.354_DECp34.424,data/tiles/tile_RA302.354_DECp34.424,XE283,0,0,0,missing survivors csv
tile_RA302.354_DECp35.424,data/tiles/tile_RA302.354_DECp35.424,XE283,0,0,0,missing survivors csv
tile_RA302.354_DECp36.424,data/tiles/tile_RA302.354_DECp36.424,XE283,0,0,0,missing survivors csv
tile_RA302.354_DECp37.424,data/tiles/tile_RA302.354_DECp37.424,XE283,1,1,0,
tile_RA302.354_DECp38.424,data/tiles/tile_RA302.354_DECp38.424,XE283,1,1,0,
tile_RA302.420_DECp77.382,data/tiles/tile_RA302.420_DECp77.382,XE025,1,1,0,
tile_RA302.420_DECp78.382,data/tiles/tile_RA302.420_DECp78.382,XE025,0,0,0,missing survivors csv
tile_RA302.420_DECp79.382,data/tiles/tile_RA302.420_DECp79.382,XE025,0,0,0,missing survivors csv
tile_RA302.420_DECp80.382,data/tiles/tile_RA302.420_DECp80.382,XE025,2,2,0,
tile_RA302.495_DECp71.474,data/tiles/tile_RA302.495_DECp71.474,XE046,2,2,0,
tile_RA302.495_DECp72.474,data/tiles/tile_RA302.495_DECp72.474,XE046,1,1,0,
tile_RA302.495_DECp73.474,data/tiles/tile_RA302.495_DECp73.474,XE046,2,2,0,
tile_RA302.581_DECp41.411,data/tiles/tile_RA302.581_DECp41.411,XE232,0,0,0,missing survivors csv
tile_RA302.581_DECp42.411,data/tiles/tile_RA302.581_DECp42.411,XE232,1,1,0,
tile_RA302.581_DECp43.411,data/tiles/tile_RA302.581_DECp43.411,XE232,0,0,0,missing survivors csv
tile_RA302.731_DECp11.414,data/tiles/tile_RA302.731_DECp11.414,XE514,0,0,0,missing survivors csv
tile_RA302.731_DECp12.414,data/tiles/tile_RA302.731_DECp12.414,XE514,1,1,0,
tile_RA302.731_DECp13.414,data/tiles/tile_RA302.731_DECp13.414,XE514,1,1,0,
tile_RA302.738_DECp24.401,data/tiles/tile_RA302.738_DECp24.401,XE394,0,0,0,missing survivors csv
tile_RA302.768_DECp30.400,data/tiles/tile_RA302.768_DECp30.400,XE338,0,0,0,missing survivors csv
tile_RA302.805_DECp3.361,data/tiles/tile_RA302.805_DECp3.361,XE574,1,1,0,
tile_RA302.854_DECm0.585,data/tiles/tile_RA302.854_DECm0.585,XE634,4,4,0,
tile_RA302.854_DECp0.415,data/tiles/tile_RA302.854_DECp0.415,XE634,1,1,0,
tile_RA302.854_DECp1.415,data/tiles/tile_RA302.854_DECp1.415,XE634,3,3,0,
tile_RA302.882_DECp17.365,data/tiles/tile_RA302.882_DECp17.365,XE454,0,0,0,missing survivors csv
tile_RA302.882_DECp18.365,data/tiles/tile_RA302.882_DECp18.365,XE454,0,0,0,missing survivors csv
tile_RA302.882_DECp19.365,data/tiles/tile_RA302.882_DECp19.365,XE454,1,1,0,
tile_RA302.932_DECm4.585,data/tiles/tile_RA302.932_DECm4.585,XE694,0,0,0,missing survivors csv
tile_RA302.932_DECm5.585,data/tiles/tile_RA302.932_DECm5.585,XE694,1,1,0,
tile_RA302.932_DECm6.585,data/tiles/tile_RA302.932_DECm6.585,XE694,2,2,0,
tile_RA303.213_DECp53.457,data/tiles/tile_RA303.213_DECp53.457,XE143,3,3,0,
tile_RA303.213_DECp54.457,data/tiles/tile_RA303.213_DECp54.457,XE143,2,2,0,
tile_RA303.213_DECp55.457,data/tiles/tile_RA303.213_DECp55.457,XE143,7,7,0,
tile_RA303.597_DECp35.424,data/tiles/tile_RA303.597_DECp35.424,XE283,0,0,0,missing survivors csv
tile_RA303.597_DECp36.424,data/tiles/tile_RA303.597_DECp36.424,XE283,2,2,0,
tile_RA303.597_DECp37.424,data/tiles/tile_RA303.597_DECp37.424,XE283,0,0,0,missing survivors csv
tile_RA303.755_DECp12.414,data/tiles/tile_RA303.755_DECp12.414,XE514,0,0,0,missing survivors csv
tile_RA303.807_DECp2.361,data/tiles/tile_RA303.807_DECp2.361,XE574,1,1,0,
tile_RA303.807_DECp3.361,data/tiles/tile_RA303.807_DECp3.361,XE574,4,4,0,
tile_RA303.807_DECp4.361,data/tiles/tile_RA303.807_DECp4.361,XE574,2,2,0,
tile_RA303.855_DECp0.415,data/tiles/tile_RA303.855_DECp0.415,XE634,0,0,0,missing survivors csv
tile_RA303.935_DECp18.365,data/tiles/tile_RA303.935_DECp18.365,XE454,0,0,0,missing survivors csv
tile_RA303.936_DECp42.411,data/tiles/tile_RA303.936_DECp42.411,XE232,4,4,0,
tile_RA303.937_DECm5.585,data/tiles/tile_RA303.937_DECm5.585,XE694,0,0,0,missing survivors csv
tile_RA304.114_DECp48.481,data/tiles/tile_RA304.114_DECp48.481,XE185,1,1,0,
tile_RA304.253_DECp66.393,data/tiles/tile_RA304.253_DECp66.393,XE073,2,2,0,
tile_RA304.253_DECp67.393,data/tiles/tile_RA304.253_DECp67.393,XE073,2,2,0,
tile_RA304.657_DECp30.477,data/tiles/tile_RA304.657_DECp30.477,XE339,0,0,0,missing survivors csv
tile_RA304.688_DECp60.501,data/tiles/tile_RA304.688_DECp60.501,XE106,2,2,0,
tile_RA304.808_DECp1.361,data/tiles/tile_RA304.808_DECp1.361,XE574,12,12,0,
tile_RA304.808_DECp2.361,data/tiles/tile_RA304.808_DECp2.361,XE574,14,14,0,
tile_RA304.808_DECp3.361,data/tiles/tile_RA304.808_DECp3.361,XE574,1,1,0,
tile_RA304.808_DECp4.361,data/tiles/tile_RA304.808_DECp4.361,XE574,2,2,0,
tile_RA304.808_DECp5.361,data/tiles/tile_RA304.808_DECp5.361,XE574,1,1,0,
tile_RA304.840_DECp36.424,data/tiles/tile_RA304.840_DECp36.424,XE283,1,1,0,
tile_RA304.866_DECp24.478,data/tiles/tile_RA304.866_DECp24.478,XE395,0,0,0,missing survivors csv
tile_RA304.933_DECp52.457,data/tiles/tile_RA304.933_DECp52.457,XE143,6,6,0,
tile_RA304.933_DECp53.457,data/tiles/tile_RA304.933_DECp53.457,XE143,1,1,0,
tile_RA304.933_DECp54.457,data/tiles/tile_RA304.933_DECp54.457,XE143,1,1,0,
tile_RA304.933_DECp55.457,data/tiles/tile_RA304.933_DECp55.457,XE143,3,3,0,
tile_RA304.933_DECp56.457,data/tiles/tile_RA304.933_DECp56.457,XE143,1,1,0,
tile_RA305.012_DECp83.372,data/tiles/tile_RA305.012_DECp83.372,XE010,0,0,0,missing survivors csv
tile_RA305.012_DECp84.372,data/tiles/tile_RA305.012_DECp84.372,XE010,0,0,0,missing survivors csv
tile_RA305.012_DECp85.372,data/tiles/tile_RA305.012_DECp85.372,XE010,2,2,0,
tile_RA305.012_DECp86.372,data/tiles/tile_RA305.012_DECp86.372,XE010,0,0,0,missing survivors csv
tile_RA305.535_DECp18.484,data/tiles/tile_RA305.535_DECp18.484,XE455,0,0,0,missing survivors csv
tile_RA305.622_DECp47.481,data/tiles/tile_RA305.622_DECp47.481,XE185,0,0,0,missing survivors csv
tile_RA305.622_DECp48.481,data/tiles/tile_RA305.622_DECp48.481,XE185,0,0,0,missing survivors csv
tile_RA305.622_DECp49.481,data/tiles/tile_RA305.622_DECp49.481,XE185,0,0,0,missing survivors csv
tile_RA305.668_DECp12.484,data/tiles/tile_RA305.668_DECp12.484,XE515,0,0,0,missing survivors csv
tile_RA305.773_DECp6.485,data/tiles/tile_RA305.773_DECp6.485,XE575,0,0,0,missing survivors csv
tile_RA305.810_DECp2.361,data/tiles/tile_RA305.810_DECp2.361,XE574,1,1,0,
tile_RA305.810_DECp3.361,data/tiles/tile_RA305.810_DECp3.361,XE574,1,1,0,
tile_RA305.810_DECp4.361,data/tiles/tile_RA305.810_DECp4.361,XE574,3,3,0,
tile_RA305.816_DECp70.474,data/tiles/tile_RA305.816_DECp70.474,XE046,0,0,0,missing survivors csv
tile_RA305.816_DECp71.474,data/tiles/tile_RA305.816_DECp71.474,XE046,1,1,0,
tile_RA305.816_DECp72.474,data/tiles/tile_RA305.816_DECp72.474,XE046,5,5,0,
tile_RA305.816_DECp73.474,data/tiles/tile_RA305.816_DECp73.474,XE046,0,0,0,missing survivors csv
tile_RA305.816_DECp74.474,data/tiles/tile_RA305.816_DECp74.474,XE046,0,0,0,missing survivors csv
tile_RA305.817_DECp29.477,data/tiles/tile_RA305.817_DECp29.477,XE339,0,0,0,missing survivors csv
tile_RA305.817_DECp30.477,data/tiles/tile_RA305.817_DECp30.477,XE339,0,0,0,missing survivors csv
tile_RA305.817_DECp31.477,data/tiles/tile_RA305.817_DECp31.477,XE339,0,0,0,missing survivors csv
tile_RA305.854_DECp0.485,data/tiles/tile_RA305.854_DECp0.485,XE635,0,0,0,missing survivors csv
tile_RA305.913_DECm5.515,data/tiles/tile_RA305.913_DECm5.515,XE695,5,5,0,
tile_RA305.965_DECp23.478,data/tiles/tile_RA305.965_DECp23.478,XE395,0,0,0,missing survivors csv
tile_RA305.965_DECp24.478,data/tiles/tile_RA305.965_DECp24.478,XE395,0,0,0,missing survivors csv
tile_RA305.965_DECp25.478,data/tiles/tile_RA305.965_DECp25.478,XE395,0,0,0,missing survivors csv
tile_RA306.068_DECp42.499,data/tiles/tile_RA306.068_DECp42.499,XE233,1,1,0,
tile_RA306.590_DECp17.484,data/tiles/tile_RA306.590_DECp17.484,XE455,1,1,0,
tile_RA306.590_DECp18.484,data/tiles/tile_RA306.590_DECp18.484,XE455,0,0,0,missing survivors csv
tile_RA306.590_DECp19.484,data/tiles/tile_RA306.590_DECp19.484,XE455,1,1,0,
tile_RA306.653_DECp53.457,data/tiles/tile_RA306.653_DECp53.457,XE143,0,0,0,missing survivors csv
tile_RA306.653_DECp54.457,data/tiles/tile_RA306.653_DECp54.457,XE143,0,0,0,missing survivors csv
tile_RA306.653_DECp55.457,data/tiles/tile_RA306.653_DECp55.457,XE143,1,1,0,
tile_RA306.693_DECp11.484,data/tiles/tile_RA306.693_DECp11.484,XE515,1,1,0,
tile_RA306.693_DECp12.484,data/tiles/tile_RA306.693_DECp12.484,XE515,0,0,0,missing survivors csv
