src_id,tile_id,object_id,ra,dec,profile_diff,circularity,area,shape_defect,circle_deviation,shape_confidence,elongation,stars_used,rej_profile_diff,rej_elongation,rej_circularity,reject_flag,reject_reason,shape_failed,failure_reason,source_chunk
tile_RA314.753_DECp13.549:7381,tile_RA314.753_DECp13.549,7381,314.812815508,13.905037336,0.048055,0.539012,8,0.180753,0.127318,low,1.04981,23,0,0,1,1,circularity=0.539<0.8,0,,stage_S0M_MORPH.csv
tile_RA314.798_DECp5.550:5499,tile_RA314.798_DECp5.550,5499,314.6120777911,5.6868665648,0.0154203,0.687235,9,0.178125,0.182946,low,1.12272,13,0,1,1,1,elongation=1.123>1.1;circularity=0.687<0.8,0,,stage_S0M_MORPH.csv
tile_RA314.798_DECp6.550:3933,tile_RA314.798_DECp6.550,3933,314.9297992539,6.5489180311,0.0265366,0.266465,17.5,0.463976,0.26754,low,1.15812,18,0,1,1,1,elongation=1.158>1.1;circularity=0.266<0.8,0,,stage_S0M_MORPH.csv
tile_RA314.798_DECp6.550:4469,tile_RA314.798_DECp6.550,4469,315.1376037151,6.6149233224,0.037373,0.182352,42,0.614062,0.217055,low,1.2946,11,0,1,1,1,elongation=1.295>1.1;circularity=0.182<0.8,0,,stage_S0M_MORPH.csv
tile_RA314.798_DECp7.550:2183,tile_RA314.798_DECp7.550,2183,314.8114679495,7.3055075096,0.0522397,0.106031,26.5,0.826517,0.281542,low,1.18036,4,1,1,1,1,profile_diff=0.0522>0.05;elongation=1.180>1.1;circularity=0.106<0.8,0,,stage_S0M_MORPH.csv
tile_RA314.854_DECp1.550:5163,tile_RA314.854_DECp1.550,5163,314.9430938354,1.5724697236,0.0373402,0.29511,12.5,0.505859,0.282761,low,1.11219,10,0,1,1,1,elongation=1.112>1.1;circularity=0.295<0.8,0,,stage_S0M_MORPH.csv
tile_RA314.921_DECm4.450:5069,tile_RA314.921_DECm4.450,5069,314.5699325731,-4.3114104986,0.0237029,0.297007,13.5,0.694754,0.233413,low,1.17907,14,0,1,1,1,elongation=1.179>1.1;circularity=0.297<0.8,0,,stage_S0M_MORPH.csv
tile_RA314.986_DECp41.577:1463,tile_RA314.986_DECp41.577,1463,314.5222562193,41.2362759506,0.0146253,0.554879,12,0.191406,0.242953,low,1.18179,12,0,1,1,1,elongation=1.182>1.1;circularity=0.555<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.010_DECp67.543:1769,tile_RA315.010_DECp67.543,1769,315.4434099318,67.3972763853,0.0511096,0.832319,9,0.0890625,0.140237,low,1.27455,4,1,1,0,1,profile_diff=0.0511>0.05;elongation=1.275>1.1,0,,stage_S0M_MORPH.csv
tile_RA315.010_DECp67.543:4038,tile_RA315.010_DECp67.543,4038,314.2371856264,67.5918263091,0.0139007,0.0538745,8.5,0.627232,0.256924,low,1.17408,9,0,1,1,1,elongation=1.174>1.1;circularity=0.054<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.209_DECp84.372:128,tile_RA315.209_DECp84.372,128,315.9112117534,83.8979335798,0.0573597,0.786079,17,0.222656,0.124426,low,1.08571,3,1,0,1,1,profile_diff=0.0574>0.05;circularity=0.786<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.209_DECp84.372:3735,tile_RA315.209_DECp84.372,3735,312.0169015788,84.2939669302,0.0413109,0.279762,11.5,0.511719,0.217486,low,1.03421,1,0,0,1,1,circularity=0.280<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.209_DECp85.372:891,tile_RA315.209_DECp85.372,891,315.6633854396,85.1109496158,,0.819855,8.5,0.608073,0.124744,low,1.23732,0,0,1,0,1,elongation=1.237>1.1,0,,stage_S0M_MORPH.csv
tile_RA315.209_DECp85.372:1202,tile_RA315.209_DECp85.372,1202,320.818826217,85.3450315316,0.0489594,0.571505,10,0.0636161,0.122816,low,1.09233,3,0,0,1,1,circularity=0.572<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.474_DECp33.411:18123,tile_RA315.474_DECp33.411,18123,315.8825180367,33.7608517207,0.32479,0.183465,9,0.0833333,0.386944,low,1.16175,9,1,1,1,1,profile_diff=0.3248>0.05;elongation=1.162>1.1;circularity=0.183<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.474_DECp33.411:18201,tile_RA315.474_DECp33.411,18201,315.5050175208,33.766637841,0.389504,0.551631,7.5,0.210938,0.286641,low,1.05608,3,1,0,1,1,profile_diff=0.3895>0.05;circularity=0.552<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.474_DECp33.411:20764,tile_RA315.474_DECp33.411,20764,315.8522088195,33.761080777,0.271205,0.838463,14,0.0742188,0.13069,low,1.02526,6,1,0,0,1,profile_diff=0.2712>0.05,0,,stage_S0M_MORPH.csv
tile_RA315.718_DECp48.572:6064,tile_RA315.718_DECp48.572,6064,315.9482161742,48.3245076584,0.0408787,0.588508,9.5,0.222656,0.185338,low,1.20612,28,0,1,1,1,elongation=1.206>1.1;circularity=0.589<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.771_DECp18.549:1839,tile_RA315.771_DECp18.549,1839,316.0584735659,18.2069702857,0.0644348,0.0687814,168,1.60677,0.215148,high,1.06653,17,1,0,1,1,profile_diff=0.0644>0.05;circularity=0.069<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.777_DECp12.549:1787,tile_RA315.777_DECp12.549,1787,315.4470573215,12.2807792382,0.0185311,0.712654,8.5,0.178125,0.224423,low,1.27234,8,0,1,1,1,elongation=1.272>1.1;circularity=0.713<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.777_DECp12.549:2968,tile_RA315.777_DECp12.549,2968,315.3030612041,12.443254797,0.0335375,0.687235,9,0.126562,0.206002,low,1.00101,10,0,0,1,1,circularity=0.687<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.777_DECp12.549:3006,tile_RA315.777_DECp12.549,3006,315.3489373229,12.4493878358,0.0432937,0.0628485,84.5,1.14304,0.222032,low,1.23032,17,0,1,1,1,elongation=1.230>1.1;circularity=0.063<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.777_DECp12.549:4026,tile_RA315.777_DECp12.549,4026,315.5768447389,12.5823891682,0.0182741,0.297007,13.5,0.396094,0.269237,low,1.09296,14,0,0,1,1,circularity=0.297<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.777_DECp12.549:7276,tile_RA315.777_DECp12.549,7276,315.6793698771,12.8848623073,0.23799,0.258726,96,0.616102,0.23636,low,1.21626,19,1,1,1,1,profile_diff=0.2380>0.05;elongation=1.216>1.1;circularity=0.259<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.789_DECp24.548:380,tile_RA315.789_DECp24.548,380,315.885867039,24.0768452253,0.0305547,0.880337,10.5,0.560268,0.127754,low,1.21184,19,0,1,0,1,elongation=1.212>1.1,0,,stage_S0M_MORPH.csv
tile_RA315.789_DECp24.548:8167,tile_RA315.789_DECp24.548,8167,315.904437479,24.6643720316,0.0234211,0.832319,9,1.45759,0.100087,low,1.13031,28,0,1,0,1,elongation=1.130>1.1,0,,stage_S0M_MORPH.csv
tile_RA315.861_DECp60.614:6106,tile_RA315.861_DECp60.614,6106,315.6131171704,61.0890293122,0.0145572,0.768939,7.5,1.21856,0.125593,low,1.22459,8,0,1,1,1,elongation=1.225>1.1;circularity=0.769<0.8,0,,stage_S0M_MORPH.csv
tile_RA315.925_DECm5.450:5278,tile_RA315.925_DECm5.450,5278,315.4601702828,-5.4113195067,0.0171834,0.650456,10.5,0.234375,0.184144,low,1.25281,6,0,1,1,1,elongation=1.253>1.1;circularity=0.650<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.274_DECp53.561:2901,tile_RA316.274_DECp53.561,2901,317.1038640749,53.5903940952,0.0369079,0.898353,7.5,0.293837,0.081912,low,1.05676,15,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA316.274_DECp55.561:8468,tile_RA316.274_DECp55.561,8468,316.5517949796,55.7074422858,0.0224719,0.0967831,194,1.34022,0.22819,high,1.09832,25,0,0,1,1,circularity=0.097<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.344_DECp40.577:13928,tile_RA316.344_DECp40.577,13928,316.740691586,40.6788673326,0.0294541,0.615152,12,0.289062,0.225697,low,1.19246,29,0,1,1,1,elongation=1.192>1.1;circularity=0.615<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.364_DECp77.634:719,tile_RA316.364_DECp77.634,719,316.8746939593,77.3329438392,0.0217762,0.440246,23.5,0.405382,0.292435,low,1.23303,14,0,1,1,1,elongation=1.233>1.1;circularity=0.440<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.364_DECp77.634:2594,tile_RA316.364_DECp77.634,2594,317.7837939929,77.9561505776,0.022244,0.508639,11,0.301339,0.21506,low,1.07805,16,0,0,1,1,circularity=0.509<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.364_DECp77.634:3525,tile_RA316.364_DECp77.634,3525,315.1746204586,77.632193202,0.0382138,0.201582,33.5,0.444475,0.294444,low,1.10185,2,0,1,1,1,elongation=1.102>1.1;circularity=0.202<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.364_DECp78.634:2362,tile_RA316.364_DECp78.634,2362,316.0901640647,78.5875669386,0.0263519,0.746888,13.5,0.166667,0.186232,low,1.16081,14,0,1,1,1,elongation=1.161>1.1;circularity=0.747<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.364_DECp79.634:4217,tile_RA316.364_DECp79.634,4217,317.548524702,79.7459146397,0.0240018,0.259132,15,0.644531,0.292857,low,1.10704,14,0,1,1,1,elongation=1.107>1.1;circularity=0.259<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.633_DECp72.646:1721,tile_RA316.633_DECp72.646,1721,315.4356609178,72.3961951011,0.00829029,0.539012,8,0.210938,0.243305,low,1.09461,5,0,0,1,1,circularity=0.539<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.633_DECp72.646:4222,tile_RA316.633_DECp72.646,4222,315.6672407465,72.7878990253,0.0237382,0.127571,193,1.36589,0.177018,high,1.04342,7,0,0,1,1,circularity=0.128<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.633_DECp72.646:5394,tile_RA316.633_DECp72.646,5394,317.5250027286,72.650651793,0.027832,0.665043,390.5,0.238095,0.14477,high,1.12299,9,0,1,1,1,elongation=1.123>1.1;circularity=0.665<0.8,0,,stage_S0M_MORPH.csv
tile_RA316.633_DECp73.646:1298,tile_RA316.633_DECp73.646,1298,316.4064092877,73.476116384,0.0355741,0.0499092,59,1.53516,0.251025,low,1.21773,10,0,1,1,1,elongation=1.218>1.1;circularity=0.050<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:1697,tile_RA317.522_DECp66.543,1697,317.7662241738,66.2325849815,0.0532242,0.118009,18.5,0.525391,0.27837,low,1.01327,10,1,0,1,1,profile_diff=0.0532>0.05;circularity=0.118<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:2015,tile_RA317.522_DECp66.543,2015,317.1518495304,66.2889875914,0.0287337,0.14446,23.5,1.0419,0.286756,low,1.25939,18,0,1,1,1,elongation=1.259>1.1;circularity=0.144<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:3913,tile_RA317.522_DECp66.543,3913,317.1496919384,66.5392146307,0.0389556,0.148936,25.5,1.07955,0.214265,low,1.19564,12,0,1,1,1,elongation=1.196>1.1;circularity=0.149<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:4306,tile_RA317.522_DECp66.543,4306,317.9731148403,66.5704660956,0.0265782,0.156559,290,1.2381,0.208994,high,1.12702,16,0,1,1,1,elongation=1.127>1.1;circularity=0.157<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:4350,tile_RA317.522_DECp66.543,4350,318.6468707641,66.5526391484,0.02994,0.109406,10.5,0.946987,0.212093,low,1.14743,20,0,1,1,1,elongation=1.147>1.1;circularity=0.109<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:5949,tile_RA317.522_DECp66.543,5949,317.9267014784,66.6252580472,0.0610987,0.730008,41.5,0.194878,0.15657,low,1.15555,16,1,1,1,1,profile_diff=0.0611>0.05;elongation=1.156>1.1;circularity=0.730<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:7131,tile_RA317.522_DECp66.543,7131,318.3310865546,66.8454527097,0.0202637,0.785398,9,0.921131,0,low,1.03326,17,0,0,1,1,circularity=0.785<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:7238,tile_RA317.522_DECp66.543,7238,317.5948674054,66.8553931927,0.0291516,0.772284,10.5,0.178125,0.203065,low,1.23633,15,0,1,1,1,elongation=1.236>1.1;circularity=0.772<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp66.543:7463,tile_RA317.522_DECp66.543,7463,318.4894175877,66.7959516808,0.0421061,0.618814,19.5,0.318638,0.158939,low,1.29023,24,0,1,1,1,elongation=1.290>1.1;circularity=0.619<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:2093,tile_RA317.522_DECp67.543,2093,317.3081269716,67.3739856928,0.0245378,0.796495,9.5,1.03441,0.134527,low,1.15239,15,0,1,1,1,elongation=1.152>1.1;circularity=0.796<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:2213,tile_RA317.522_DECp67.543,2213,317.6860053243,67.3816242531,0.0156764,0.048638,101,1.57106,0.229533,high,1.14182,12,0,1,1,1,elongation=1.142>1.1;circularity=0.049<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:2224,tile_RA317.522_DECp67.543,2224,317.413538108,67.3916138317,0.0351685,0.832319,9,0.0890625,0.147136,low,1.11638,11,0,1,0,1,elongation=1.116>1.1,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:2321,tile_RA317.522_DECp67.543,2321,317.415417942,67.4046009923,0.0669742,0.723401,7.5,0.0890625,0.142448,low,1.23624,10,1,1,1,1,profile_diff=0.0670>0.05;elongation=1.236>1.1;circularity=0.723<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:2804,tile_RA317.522_DECp67.543,2804,317.9730830039,67.4636998462,0.0242777,0.18496,8,0.571777,0.165435,low,1.08649,18,0,0,1,1,circularity=0.185<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:2949,tile_RA317.522_DECp67.543,2949,318.546820512,67.46758597,0.03506,0.808518,12,0.178125,0.142448,low,1.03728,11,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:3214,tile_RA317.522_DECp67.543,3214,317.5159065377,67.9457203984,0.0175875,0.924799,10,1.23251,0.0627596,low,1.02494,10,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:3634,tile_RA317.522_DECp67.543,3634,318.4966897707,67.8742365141,0.036309,0.832319,9,1.32257,0.120492,low,1.20102,6,0,1,0,1,elongation=1.201>1.1,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:4211,tile_RA317.522_DECp67.543,4211,318.48555759,67.7919839453,0.0145444,0.898353,7.5,1.41313,0.081912,low,1.2071,9,0,1,0,1,elongation=1.207>1.1,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:4809,tile_RA317.522_DECp67.543,4809,318.2918196237,67.7055640528,0.0468752,0.924799,10,0.142857,0.0627596,low,1.0247,15,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:5280,tile_RA317.522_DECp67.543,5280,317.5272134474,67.6601255635,0.0181655,0.832319,9,0.0890625,0.140237,low,1.04057,14,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA317.522_DECp67.543:5386,tile_RA317.522_DECp67.543,5386,317.8851948193,67.6316124979,0.0177301,0.294164,7.5,0.507812,0.265133,low,1.19375,13,0,1,1,1,elongation=1.194>1.1;circularity=0.294<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.692_DECp12.608:4401,tile_RA317.692_DECp12.608,4401,317.3804428707,12.9155260623,0.0294948,0.776993,29,0.158203,0.155514,low,1.03318,11,0,0,1,1,circularity=0.777<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.692_DECp12.608:6829,tile_RA317.692_DECp12.608,6829,317.6794730802,12.9941030283,0.0199954,0.658793,11,0.289062,0.189397,low,1.25443,10,0,1,1,1,elongation=1.254>1.1;circularity=0.659<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.692_DECp12.608:6837,tile_RA317.692_DECp12.608,6837,317.5226351909,13.0196459133,0.114371,0.438701,15.5,0.157118,0.161618,low,1.10654,8,1,1,1,1,profile_diff=0.1144>0.05;elongation=1.107>1.1;circularity=0.439<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.854_DECp0.609:876,tile_RA317.854_DECp0.609,876,317.7998805536,0.2785723985,0.0163555,0.658793,11,0.253906,0.219651,low,1.27536,9,0,1,1,1,elongation=1.275>1.1;circularity=0.659<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.854_DECp0.609:2240,tile_RA317.854_DECp0.609,2240,317.8842522993,1.0643889788,0.0259067,0.857372,8,0.378125,0.0457302,low,1.04336,6,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA317.854_DECp0.609:3236,tile_RA317.854_DECp0.609,3236,317.6773465412,0.9443532674,0.0222279,0.325425,18.5,0.463108,0.344571,low,1.04978,7,0,0,1,1,circularity=0.325<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.854_DECp0.609:3369,tile_RA317.854_DECp0.609,3369,317.5847283233,0.9203896902,0.0267559,0.712654,8.5,0.126562,0.207511,low,1.09322,13,0,0,1,1,circularity=0.713<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.899_DECp59.614:3372,tile_RA317.899_DECp59.614,3372,317.2805532597,59.4071185616,0.0339017,0.393903,329.5,0.598958,0.115949,high,1.01935,22,0,0,1,1,circularity=0.394<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.899_DECp60.614:2301,tile_RA317.899_DECp60.614,2301,318.5806712155,60.4386289424,0.0269275,0.0652758,35.5,1.25122,0.233468,low,1.28999,15,0,1,1,1,elongation=1.290>1.1;circularity=0.065<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.901_DECm5.391:1358,tile_RA317.901_DECm5.391,1358,317.6405755724,-5.6096353821,0.0317951,0.839954,11,0.528646,0.0720555,low,1.10752,5,0,1,0,1,elongation=1.108>1.1,0,,stage_S0M_MORPH.csv
tile_RA317.901_DECm5.391:3917,tile_RA317.901_DECm5.391,3917,317.9418206798,-5.2540206776,0.0242444,0.563889,11,0.272135,0.228862,low,1.20262,8,0,1,1,1,elongation=1.203>1.1;circularity=0.564<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.919_DECp24.612:5153,tile_RA317.919_DECp24.612,5153,318.2296347678,24.6192909859,0.140769,0.668375,15.5,0.169643,0.202451,low,1.28243,20,1,1,1,1,profile_diff=0.1408>0.05;elongation=1.282>1.1;circularity=0.668<0.8,0,,stage_S0M_MORPH.csv
tile_RA317.999_DECp54.561:9420,tile_RA317.999_DECp54.561,9420,318.2332015466,55.0269272778,0.0208615,0.369919,8,0.334263,0.312942,low,1.24519,15,0,1,1,1,elongation=1.245>1.1;circularity=0.370<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.626_DECp17.608:7990,tile_RA318.626_DECp17.608,7990,318.6489522441,17.8737666395,0.0382787,0.832319,9,0.273438,0.206002,low,1.04576,14,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA318.626_DECp18.608:3290,tile_RA318.626_DECp18.608,3290,318.6199253915,18.4808768576,0.0192723,0.919386,12.5,0.178125,0.0457123,low,1.23164,9,0,1,0,1,elongation=1.232>1.1,0,,stage_S0M_MORPH.csv
tile_RA318.716_DECp11.608:3559,tile_RA318.716_DECp11.608,3559,318.9649950071,11.9557180523,0.0230429,0.698733,9.5,0.126562,0.240919,low,1.25917,15,0,1,1,1,elongation=1.259>1.1;circularity=0.699<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.740_DECp48.572:10246,tile_RA318.740_DECp48.572,10246,319.4530358202,48.4367376767,0.0493275,0.666414,13,0.266276,0.181685,low,1.04319,20,0,0,1,1,circularity=0.666<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.792_DECp5.608:301,tile_RA318.792_DECp5.608,301,318.7575604072,5.1690366285,0.0298299,0.29826,12,0.38623,0.279199,low,1.28377,14,0,1,1,1,elongation=1.284>1.1;circularity=0.298<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.792_DECp5.608:2816,tile_RA318.792_DECp5.608,2816,318.3486443153,5.5522534503,0.0205997,0.796495,9.5,0.0890625,0.124688,low,1.16654,11,0,1,1,1,elongation=1.167>1.1;circularity=0.796<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.792_DECp7.608:5080,tile_RA318.792_DECp7.608,5080,318.5511379308,7.7296169866,0.0568072,0.298461,33.5,0.580256,0.296277,low,1.20828,7,1,1,1,1,profile_diff=0.0568>0.05;elongation=1.208>1.1;circularity=0.298<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.854_DECp0.609:2879,tile_RA318.854_DECp0.609,2879,319.1340187665,0.9472839272,0.0207145,0.741142,11,0.148438,0.170084,low,1.29599,16,0,1,1,1,elongation=1.296>1.1;circularity=0.741<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.854_DECp1.609:4191,tile_RA318.854_DECp1.609,4191,319.1426748561,1.758682707,0.0484952,0.413667,21.5,0.59375,0.194096,low,1.20952,8,0,1,1,1,elongation=1.210>1.1;circularity=0.414<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.854_DECp1.609:4751,tile_RA318.854_DECp1.609,4751,318.5562127953,1.6370100087,0.0121895,0.685223,17,0.167411,0.265299,low,1.24883,9,0,1,1,1,elongation=1.249>1.1;circularity=0.685<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.905_DECm4.391:1494,tile_RA318.905_DECm4.391,1494,319.2108807155,-4.5718828313,0.0145571,0.741142,11,0.178125,0.238089,low,1.14722,3,0,1,1,1,elongation=1.147>1.1;circularity=0.741<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.905_DECm6.391:2290,tile_RA318.905_DECm6.391,2290,319.068452897,-6.4466851106,0.0276023,0.84327,21.5,0.127232,0.138314,low,1.18837,6,0,1,0,1,elongation=1.188>1.1,0,,stage_S0M_MORPH.csv
tile_RA318.905_DECm6.391:2296,tile_RA318.905_DECm6.391,2296,319.1238731091,-6.4476350743,0.0473714,0.712654,8.5,0.178125,0.224423,low,1.17195,5,0,1,1,1,elongation=1.172>1.1;circularity=0.713<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.905_DECm6.391:2604,tile_RA318.905_DECm6.391,2604,318.9369737105,-6.0465626076,0.0148506,0.698564,18.5,0.0636161,0.205944,low,1.02297,5,0,0,1,1,circularity=0.699<0.8,0,,stage_S0M_MORPH.csv
tile_RA318.905_DECm6.391:3934,tile_RA318.905_DECm6.391,3934,319.3800640282,-6.4225733499,0.0229715,0.691563,12.5,0.240885,0.144286,low,1.25707,4,0,1,1,1,elongation=1.257>1.1;circularity=0.692<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.681_DECp16.608:3076,tile_RA319.681_DECp16.608,3076,320.1122496068,16.4795655297,0.0244827,0.839954,11,,0,low,1.2127,15,0,1,0,1,elongation=1.213>1.1,0,,stage_S0M_MORPH.csv
tile_RA319.681_DECp16.608:3167,tile_RA319.681_DECp16.608,3167,319.7891750421,16.4964223292,0.0356044,0.194617,16,0.619358,0.20126,low,1.0441,10,0,0,1,1,circularity=0.195<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.681_DECp17.608:541,tile_RA319.681_DECp17.608,541,319.6932535966,17.1803593919,0.0448367,0.18496,8,0.49707,0.210894,low,1.14745,7,0,1,1,1,elongation=1.147>1.1;circularity=0.185<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.681_DECp17.608:3528,tile_RA319.681_DECp17.608,3528,319.4881347822,17.5573325222,0.025478,0.650456,10.5,0.2,0.187126,low,1.08529,16,0,0,1,1,circularity=0.650<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.741_DECp10.608:1314,tile_RA319.741_DECp10.608,1314,319.8173522844,10.3428200127,0.0171743,0.808518,12,0.0742188,0.147483,low,1.12175,7,0,1,0,1,elongation=1.122>1.1,0,,stage_S0M_MORPH.csv
tile_RA319.741_DECp11.608:2352,tile_RA319.741_DECp11.608,2352,319.8771660554,12.0168630531,0.0171336,0.725531,9,0.0742188,0.187891,low,1.26674,11,0,1,1,1,elongation=1.267>1.1;circularity=0.726<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.741_DECp12.608:2079,tile_RA319.741_DECp12.608,2079,319.9048605288,12.5208575647,0.0191584,0.172428,44,0.142857,0.228296,low,1.12989,9,0,1,1,1,elongation=1.130>1.1;circularity=0.172<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.741_DECp14.608:573,tile_RA319.741_DECp14.608,573,319.5838308189,14.1912474787,0.0564981,0.357238,7.5,0.36849,0.239247,low,1.07943,5,1,0,1,1,profile_diff=0.0565>0.05;circularity=0.357<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.741_DECp14.608:3002,tile_RA319.741_DECp14.608,3002,319.7487191804,14.550538911,0.0454112,0.628655,11,0.0890625,0.280314,low,1.01659,15,0,0,1,1,circularity=0.629<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.741_DECp14.608:4732,tile_RA319.741_DECp14.608,4732,320.136126732,14.8636706034,0.0699783,0.778573,26,0.0636161,0.113511,low,1.21586,8,1,1,1,1,profile_diff=0.0700>0.05;elongation=1.216>1.1;circularity=0.779<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.741_DECp14.608:5015,tile_RA319.741_DECp14.608,5015,319.9456362234,14.8288446892,0.0190532,0.754617,17.5,0.253906,0.184647,low,1.18991,14,0,1,1,1,elongation=1.190>1.1;circularity=0.755<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.741_DECp14.608:5550,tile_RA319.741_DECp14.608,5550,320.1641653218,14.7499350988,0.0239246,0.650456,10.5,0.0924479,0.153615,low,1.20533,13,0,1,1,1,elongation=1.205>1.1;circularity=0.650<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.798_DECp5.608:280,tile_RA319.798_DECp5.608,280,319.6995001569,5.1640567433,0.0120892,0.508639,11,0.191406,0.222803,low,1.03166,9,0,0,1,1,circularity=0.509<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.798_DECp6.608:2157,tile_RA319.798_DECp6.608,2157,319.9827998013,7.0710223945,0.030783,0.712654,8.5,0.0890625,0.207511,low,1.25842,3,0,1,1,1,elongation=1.258>1.1;circularity=0.713<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.798_DECp6.608:2230,tile_RA319.798_DECp6.608,2230,319.6372653691,7.0563590306,0.0393892,0.673765,10,0.222656,0.166792,low,1.16706,9,0,1,1,1,elongation=1.167>1.1;circularity=0.674<0.8,0,,stage_S0M_MORPH.csv
tile_RA319.854_DECm0.391:286,tile_RA319.854_DECm0.391,286,319.904125674,-0.8152384183,0.0200089,0.857372,8,0.825707,0.0457302,low,1.06109,5,0,0,0,0,,0,,stage_S0M_MORPH.csv
tile_RA319.854_DECm1.391:659,tile_RA319.854_DECm1.391,659,319.5334652188,-1.7181125398,0.029889,0.796495,9.5,0.238095,0.134527,low,1.16239,5,0,1,1,1,elongation=1.162>1.1;circularity=0.796<0.8,0,,stage_S0M_MORPH.csv
