tile_id,plate_id,run_id,rows_to_S0
tile_RA104.693_DECm11.158,XE721,R2,1
tile_RA105.716_DECm12.158,XE721,R2,2
tile_RA108.669_DECm11.261,XE723,R2,1
tile_RA108.669_DECm12.261,XE723,R2,1
tile_RA108.669_DECm13.261,XE723,R2,1
tile_RA109.693_DECm10.261,XE723,R2,2
tile_RA109.693_DECm12.261,XE723,R2,1
tile_RA109.693_DECm13.261,XE723,R2,1
tile_RA110.716_DECm11.261,XE723,R2,3
tile_RA110.716_DECm12.261,XE723,R2,1
tile_RA113.623_DECm12.393,XE724,R2,1
tile_RA114.647_DECm11.393,XE724,R2,1
tile_RA114.647_DECm12.393,XE724,R2,1
tile_RA114.647_DECm13.393,XE724,R2,4
tile_RA115.671_DECm11.393,XE724,R2,1
tile_RA115.671_DECm12.393,XE724,R2,4
tile_RA115.671_DECm13.393,XE724,R2,5
tile_RA116.695_DECm11.393,XE724,R2,2
tile_RA116.695_DECm12.393,XE724,R2,2
tile_RA116.695_DECm13.393,XE724,R2,2
tile_RA117.719_DECm12.393,XE724,R2,2
tile_RA119.655_DECm12.433,XE725,R2,2
tile_RA120.679_DECm12.433,XE725,R2,2
tile_RA121.703_DECm10.433,XE725,R2,2
tile_RA121.703_DECm11.433,XE725,R2,1
tile_RA121.703_DECm12.433,XE725,R2,1
tile_RA121.703_DECm13.433,XE725,R2,4
tile_RA122.727_DECm11.433,XE725,R2,1
tile_RA122.727_DECm13.433,XE725,R2,1
tile_RA123.751_DECm12.433,XE725,R2,1
tile_RA125.649_DECm12.548,XE726,R2,2
tile_RA126.674_DECm11.548,XE726,R2,1
tile_RA126.674_DECm12.548,XE726,R2,2
tile_RA126.674_DECm13.548,XE726,R2,3
tile_RA127.698_DECm10.548,XE726,R2,3
tile_RA127.698_DECm11.548,XE726,R2,1
tile_RA127.698_DECm14.548,XE726,R2,1
tile_RA129.747_DECm12.548,XE726,R2,1
tile_RA131.673_DECm12.619,XE727,R2,1
tile_RA132.698_DECm11.619,XE727,R2,2
tile_RA132.698_DECm12.619,XE727,R2,2
tile_RA132.698_DECm13.619,XE727,R2,5
tile_RA133.722_DECm10.619,XE727,R2,3
tile_RA133.722_DECm12.619,XE727,R2,1
tile_RA133.722_DECm13.619,XE727,R2,2
tile_RA133.722_DECm14.619,XE727,R2,2
tile_RA134.747_DECm12.619,XE727,R2,2
tile_RA134.747_DECm13.619,XE727,R2,2
tile_RA135.772_DECm12.619,XE727,R2,2
tile_RA137.672_DECm12.635,XE728,R2,2
tile_RA138.697_DECm13.635,XE728,R2,1
tile_RA139.722_DECm10.635,XE728,R2,3
tile_RA140.746_DECm12.635,XE728,R2,1
tile_RA140.746_DECm13.635,XE728,R2,1
tile_RA141.771_DECm12.635,XE728,R2,1
tile_RA143.660_DECm12.693,XE729,R2,5
tile_RA144.685_DECm11.693,XE729,R2,6
tile_RA144.685_DECm12.693,XE729,R2,5
tile_RA144.685_DECm13.693,XE729,R2,5
tile_RA145.710_DECm10.693,XE729,R2,4
tile_RA145.710_DECm11.693,XE729,R2,6
tile_RA145.710_DECm12.693,XE729,R2,8
tile_RA145.710_DECm13.693,XE729,R2,5
tile_RA145.710_DECm14.693,XE729,R2,6
tile_RA146.735_DECm11.693,XE729,R2,8
tile_RA146.735_DECm12.693,XE729,R2,10
tile_RA146.735_DECm13.693,XE729,R2,6
tile_RA147.760_DECm12.693,XE729,R2,10
tile_RA149.777_DECm12.716,XE730,R2,2
tile_RA150.802_DECm12.716,XE730,R2,2
tile_RA151.828_DECm10.716,XE730,R2,1
tile_RA151.828_DECm11.716,XE730,R2,1
tile_RA151.828_DECm12.716,XE730,R2,2
tile_RA151.828_DECm13.716,XE730,R2,1
tile_RA151.828_DECm14.716,XE730,R2,1
tile_RA152.853_DECm12.716,XE730,R2,1
tile_RA153.878_DECm12.716,XE730,R2,1
tile_RA155.678_DECm12.808,XE731,R2,3
tile_RA156.704_DECm11.808,XE731,R2,3
tile_RA156.704_DECm12.808,XE731,R2,2
tile_RA156.704_DECm13.808,XE731,R2,6
tile_RA157.729_DECm10.808,XE731,R2,4
tile_RA157.729_DECm11.808,XE731,R2,6
tile_RA157.729_DECm12.808,XE731,R2,2
tile_RA157.729_DECm13.808,XE731,R2,6
tile_RA157.729_DECm14.808,XE731,R2,4
tile_RA158.755_DECm11.808,XE731,R2,5
tile_RA158.755_DECm12.808,XE731,R2,2
tile_RA159.781_DECm12.808,XE731,R2,3
tile_RA161.736_DECm12.770,XE732,R2,1
tile_RA162.762_DECm11.770,XE732,R2,1
tile_RA162.762_DECm13.770,XE732,R2,2
tile_RA163.787_DECm12.770,XE732,R2,2
tile_RA163.787_DECm13.770,XE732,R2,1
tile_RA163.787_DECm14.770,XE732,R2,2
tile_RA165.838_DECm12.770,XE732,R2,2
tile_RA171.039_DECm15.961,XE733,R2,8
tile_RA172.079_DECm14.961,XE733,R2,2
tile_RA172.079_DECm15.961,XE733,R2,7
tile_RA172.079_DECm16.961,XE733,R2,11
tile_RA173.119_DECm13.961,XE733,R2,3
tile_RA173.119_DECm14.961,XE733,R2,4
tile_RA173.119_DECm15.961,XE733,R2,15
tile_RA173.119_DECm16.961,XE733,R2,15
tile_RA173.119_DECm17.961,XE733,R2,6
tile_RA173.754_DECm12.821,XE734,R2,2
tile_RA174.159_DECm14.961,XE733,R2,3
tile_RA174.159_DECm15.961,XE733,R2,9
tile_RA174.159_DECm16.961,XE733,R2,3
tile_RA174.780_DECm11.821,XE734,R2,3
tile_RA174.780_DECm12.821,XE734,R2,2
tile_RA174.780_DECm13.821,XE734,R2,3
tile_RA175.199_DECm15.961,XE733,R2,1
tile_RA175.805_DECm10.821,XE734,R2,1
tile_RA175.805_DECm11.821,XE734,R2,3
tile_RA175.805_DECm12.821,XE734,R2,4
tile_RA175.805_DECm13.821,XE734,R2,1
tile_RA175.805_DECm14.821,XE734,R2,3
tile_RA176.831_DECm12.821,XE734,R2,3
tile_RA176.831_DECm13.821,XE734,R2,1
tile_RA177.856_DECm12.821,XE734,R2,1
tile_RA179.741_DECm12.668,XE735,R2,1
tile_RA180.766_DECm11.668,XE735,R2,1
tile_RA180.766_DECm12.668,XE735,R2,3
tile_RA180.766_DECm13.668,XE735,R2,4
tile_RA181.791_DECm10.668,XE735,R2,6
tile_RA181.791_DECm11.668,XE735,R2,5
tile_RA181.791_DECm12.668,XE735,R2,1
tile_RA181.791_DECm14.668,XE735,R2,2
tile_RA182.816_DECm12.668,XE735,R2,1
tile_RA182.816_DECm13.668,XE735,R2,1
tile_RA183.841_DECm12.668,XE735,R2,2
tile_RA185.875_DECm12.830,XE736,R2,1
tile_RA186.901_DECm11.830,XE736,R2,1
tile_RA186.901_DECm12.830,XE736,R2,3
tile_RA186.901_DECm13.830,XE736,R2,3
tile_RA187.927_DECm11.830,XE736,R2,2
tile_RA187.927_DECm14.830,XE736,R2,1
tile_RA188.952_DECm12.830,XE736,R2,1
tile_RA189.978_DECm12.830,XE736,R2,4
tile_RA192.793_DECm11.754,XE737,R2,1
tile_RA192.793_DECm12.754,XE737,R2,4
tile_RA192.793_DECm13.754,XE737,R2,3
tile_RA193.819_DECm11.754,XE737,R2,1
tile_RA193.819_DECm13.754,XE737,R2,2
tile_RA193.819_DECm14.754,XE737,R2,1
tile_RA194.844_DECm12.754,XE737,R2,1
tile_RA195.869_DECm12.754,XE737,R2,4
tile_RA197.849_DECm12.797,XE738,R2,4
tile_RA198.874_DECm11.797,XE738,R2,1
tile_RA198.874_DECm12.797,XE738,R2,5
tile_RA198.874_DECm13.797,XE738,R2,2
tile_RA199.900_DECm10.797,XE738,R2,2
tile_RA199.900_DECm11.797,XE738,R2,2
tile_RA199.900_DECm14.797,XE738,R2,7
tile_RA200.925_DECm12.797,XE738,R2,1
tile_RA200.925_DECm13.797,XE738,R2,1
tile_RA201.951_DECm12.797,XE738,R2,6
tile_RA203.860_DECm12.767,XE739,R2,2
tile_RA204.886_DECm11.767,XE739,R2,2
tile_RA204.886_DECm12.767,XE739,R2,1
tile_RA204.886_DECm13.767,XE739,R2,2
tile_RA205.911_DECm10.767,XE739,R2,2
tile_RA205.911_DECm11.767,XE739,R2,1
tile_RA205.911_DECm12.767,XE739,R2,1
tile_RA205.911_DECm14.767,XE739,R2,3
tile_RA206.936_DECm11.767,XE739,R2,1
tile_RA206.936_DECm12.767,XE739,R2,1
tile_RA207.962_DECm12.767,XE739,R2,1
tile_RA209.931_DECm12.761,XE740,R2,4
tile_RA210.957_DECm12.761,XE740,R2,4
tile_RA211.982_DECm10.761,XE740,R2,3
tile_RA211.982_DECm11.761,XE740,R2,1
tile_RA211.982_DECm12.761,XE740,R2,2
tile_RA211.982_DECm14.761,XE740,R2,1
tile_RA213.007_DECm11.761,XE740,R2,1
tile_RA213.007_DECm13.761,XE740,R2,1
tile_RA214.033_DECm12.761,XE740,R2,5
tile_RA215.911_DECm12.671,XE741,R2,14
tile_RA216.936_DECm11.671,XE741,R2,4
tile_RA216.936_DECm12.671,XE741,R2,10
tile_RA216.936_DECm13.671,XE741,R2,5
tile_RA217.961_DECm11.671,XE741,R2,2
tile_RA217.961_DECm12.671,XE741,R2,3
tile_RA217.961_DECm13.671,XE741,R2,1
tile_RA217.961_DECm14.671,XE741,R2,3
tile_RA218.986_DECm11.671,XE741,R2,1
tile_RA218.986_DECm12.671,XE741,R2,1
tile_RA218.986_DECm13.671,XE741,R2,4
tile_RA220.011_DECm12.671,XE741,R2,4
tile_RA221.921_DECm12.639,XE742,R2,2
tile_RA222.946_DECm11.639,XE742,R2,1
tile_RA222.946_DECm12.639,XE742,R2,2
tile_RA222.946_DECm13.639,XE742,R2,1
tile_RA223.971_DECm11.639,XE742,R2,1
tile_RA223.971_DECm12.639,XE742,R2,1
tile_RA223.971_DECm14.639,XE742,R2,2
tile_RA224.996_DECm11.639,XE742,R2,2
tile_RA224.996_DECm12.639,XE742,R2,1
tile_RA224.996_DECm13.639,XE742,R2,1
tile_RA226.021_DECm12.639,XE742,R2,2
tile_RA227.886_DECm12.603,XE743,R2,1
tile_RA228.911_DECm11.603,XE743,R2,2
tile_RA228.911_DECm12.603,XE743,R2,1
tile_RA228.911_DECm13.603,XE743,R2,2
tile_RA229.936_DECm11.603,XE743,R2,3
tile_RA229.936_DECm12.603,XE743,R2,2
tile_RA229.936_DECm13.603,XE743,R2,2
tile_RA230.961_DECm13.603,XE743,R2,1
tile_RA231.985_DECm12.603,XE743,R2,7
tile_RA233.981_DECm12.459,XE744,R2,1
tile_RA235.006_DECm11.459,XE744,R2,2
tile_RA235.006_DECm12.459,XE744,R2,1
tile_RA236.030_DECm10.459,XE744,R2,1
tile_RA236.030_DECm11.459,XE744,R2,2
tile_RA236.030_DECm12.459,XE744,R2,1
tile_RA237.054_DECm11.459,XE744,R2,1
tile_RA237.054_DECm12.459,XE744,R2,1
tile_RA239.947_DECm12.468,XE745,R2,1
tile_RA240.971_DECm11.468,XE745,R2,1
tile_RA240.971_DECm12.468,XE745,R2,1
tile_RA240.971_DECm13.468,XE745,R2,2
tile_RA241.995_DECm10.468,XE745,R2,3
tile_RA241.995_DECm11.468,XE745,R2,2
tile_RA241.995_DECm12.468,XE745,R2,1
tile_RA241.995_DECm13.468,XE745,R2,1
tile_RA241.995_DECm14.468,XE745,R2,2
tile_RA243.019_DECm11.468,XE745,R2,1
tile_RA243.019_DECm12.468,XE745,R2,1
tile_RA244.043_DECm12.468,XE745,R2,2
tile_RA245.970_DECm12.315,XE746,R2,2
tile_RA246.993_DECm12.315,XE746,R2,2
tile_RA246.993_DECm13.315,XE746,R2,1
tile_RA248.017_DECm11.315,XE746,R2,4
tile_RA249.041_DECm11.315,XE746,R2,1
tile_RA249.041_DECm12.315,XE746,R2,1
tile_RA250.064_DECm12.315,XE746,R2,1
tile_RA253.043_DECm12.280,XE747,R2,1
tile_RA253.043_DECm13.280,XE747,R2,2
tile_RA254.066_DECm10.280,XE747,R2,1
tile_RA255.090_DECm11.280,XE747,R2,1
tile_RA255.090_DECm13.280,XE747,R2,1
tile_RA259.003_DECm13.182,XE748,R2,2
tile_RA260.026_DECm10.182,XE748,R2,1
tile_RA260.026_DECm11.182,XE748,R2,1
tile_RA261.049_DECm13.182,XE748,R2,1
tile_RA265.012_DECm11.066,XE749,R2,1
tile_RA273.071_DECm11.960,XE750,R2,1
tile_RA276.976_DECm11.942,XE751,R2,1
tile_RA93.731_DECm12.052,XE719,R2,1
tile_RA95.635_DECm12.146,XE720,R2,1
tile_RA96.658_DECm11.146,XE720,R2,2
tile_RA96.658_DECm12.146,XE720,R2,1
tile_RA97.681_DECm10.146,XE720,R2,4
tile_RA97.681_DECm11.146,XE720,R2,1
tile_RA97.681_DECm12.146,XE720,R2,1
tile_RA97.681_DECm13.146,XE720,R2,3
tile_RA97.681_DECm14.146,XE720,R2,2
tile_RA98.704_DECm11.146,XE720,R2,2
tile_RA98.704_DECm12.146,XE720,R2,3
tile_RA99.726_DECm12.146,XE720,R2,2
tile_RA0.786_DECm16.235,XE765,R3,2
tile_RA0.786_DECm18.235,XE765,R3,1
tile_RA1.833_DECm15.235,XE765,R3,2
tile_RA1.833_DECm16.235,XE765,R3,1
tile_RA1.833_DECm17.235,XE765,R3,1
tile_RA1.833_DECm19.235,XE765,R3,2
tile_RA11.706_DECm17.213,XE767,R3,5
tile_RA12.753_DECm16.213,XE767,R3,1
tile_RA12.753_DECm17.213,XE767,R3,2
tile_RA13.800_DECm16.213,XE767,R3,3
tile_RA13.800_DECm17.213,XE767,R3,2
tile_RA13.800_DECm18.213,XE767,R3,1
tile_RA13.800_DECm19.213,XE767,R3,1
tile_RA14.847_DECm17.213,XE767,R3,1
tile_RA14.847_DECm18.213,XE767,R3,1
tile_RA17.680_DECm17.236,XE768,R3,2
tile_RA18.727_DECm16.236,XE768,R3,1
tile_RA18.727_DECm18.236,XE768,R3,2
tile_RA19.774_DECm15.236,XE768,R3,5
tile_RA19.774_DECm16.236,XE768,R3,1
tile_RA19.774_DECm18.236,XE768,R3,2
tile_RA19.774_DECm19.236,XE768,R3,1
tile_RA2.880_DECm16.235,XE765,R3,3
tile_RA2.880_DECm17.235,XE765,R3,1
tile_RA2.880_DECm18.235,XE765,R3,1
tile_RA20.821_DECm18.236,XE768,R3,2
tile_RA21.868_DECm17.236,XE768,R3,1
tile_RA23.654_DECm17.267,XE769,R3,1
tile_RA24.702_DECm17.267,XE769,R3,2
tile_RA24.702_DECm18.267,XE769,R3,2
tile_RA25.749_DECm16.267,XE769,R3,2
tile_RA25.749_DECm17.267,XE769,R3,1
tile_RA25.749_DECm19.267,XE769,R3,1
tile_RA26.796_DECm17.267,XE769,R3,1
tile_RA27.843_DECm17.267,XE769,R3,3
tile_RA284.037_DECm11.777,XE752,R3,1
tile_RA285.058_DECm11.777,XE752,R3,1
tile_RA29.630_DECm17.307,XE770,R3,3
tile_RA290.017_DECm9.737,XE753,R3,1
tile_RA294.994_DECm12.662,XE754,R3,1
tile_RA296.015_DECm10.662,XE754,R3,1
tile_RA296.015_DECm13.662,XE754,R3,1
tile_RA296.015_DECm9.662,XE754,R3,1
tile_RA297.036_DECm11.662,XE754,R3,1
tile_RA3.927_DECm17.235,XE765,R3,4
tile_RA30.678_DECm16.307,XE770,R3,3
tile_RA30.678_DECm18.307,XE770,R3,4
tile_RA301.006_DECm12.587,XE755,R3,1
tile_RA302.027_DECm10.587,XE755,R3,1
tile_RA302.027_DECm9.587,XE755,R3,2
tile_RA303.048_DECm11.587,XE755,R3,1
tile_RA303.048_DECm12.587,XE755,R3,1
tile_RA306.975_DECm11.540,XE756,R3,3
tile_RA307.996_DECm12.540,XE756,R3,1
tile_RA307.996_DECm13.540,XE756,R3,2
tile_RA307.996_DECm9.540,XE756,R3,1
tile_RA309.016_DECm11.540,XE756,R3,1
tile_RA31.725_DECm15.307,XE770,R3,1
tile_RA31.725_DECm16.307,XE770,R3,2
tile_RA31.725_DECm18.307,XE770,R3,2
tile_RA310.037_DECm11.540,XE756,R3,1
tile_RA311.939_DECm11.449,XE757,R3,1
tile_RA312.959_DECm10.449,XE757,R3,1
tile_RA312.959_DECm11.449,XE757,R3,2
tile_RA312.959_DECm12.449,XE757,R3,3
tile_RA313.980_DECm10.449,XE757,R3,1
tile_RA313.980_DECm13.449,XE757,R3,1
tile_RA313.980_DECm9.449,XE757,R3,2
tile_RA315.000_DECm10.449,XE757,R3,2
tile_RA315.000_DECm11.449,XE757,R3,4
tile_RA315.000_DECm12.449,XE757,R3,1
tile_RA316.020_DECm11.449,XE757,R3,1
tile_RA32.772_DECm16.307,XE770,R3,1
tile_RA32.772_DECm17.307,XE770,R3,2
tile_RA32.772_DECm18.307,XE770,R3,2
tile_RA321.169_DECm14.540,XE758,R3,1
tile_RA322.202_DECm14.540,XE758,R3,4
tile_RA322.202_DECm15.540,XE758,R3,9
tile_RA323.235_DECm12.540,XE758,R3,7
tile_RA323.235_DECm13.540,XE758,R3,15
tile_RA323.235_DECm14.540,XE758,R3,13
tile_RA323.235_DECm15.540,XE758,R3,16
tile_RA323.235_DECm16.540,XE758,R3,14
tile_RA323.913_DECm11.339,XE759,R3,1
tile_RA324.268_DECm13.540,XE758,R3,4
tile_RA324.268_DECm14.540,XE758,R3,4
tile_RA324.268_DECm15.540,XE758,R3,1
tile_RA324.933_DECm10.339,XE759,R3,3
tile_RA324.933_DECm11.339,XE759,R3,2
tile_RA324.933_DECm12.339,XE759,R3,6
tile_RA325.953_DECm10.339,XE759,R3,2
tile_RA325.953_DECm11.339,XE759,R3,4
tile_RA325.953_DECm12.339,XE759,R3,2
tile_RA325.953_DECm13.339,XE759,R3,4
tile_RA325.953_DECm9.339,XE759,R3,6
tile_RA326.973_DECm10.339,XE759,R3,4
tile_RA326.973_DECm11.339,XE759,R3,5
tile_RA326.973_DECm12.339,XE759,R3,3
tile_RA327.992_DECm11.339,XE759,R3,1
tile_RA329.898_DECm11.294,XE760,R3,1
tile_RA330.918_DECm11.294,XE760,R3,1
tile_RA330.918_DECm12.294,XE760,R3,1
tile_RA331.938_DECm10.294,XE760,R3,2
tile_RA331.938_DECm12.294,XE760,R3,2
tile_RA331.938_DECm13.294,XE760,R3,1
tile_RA331.938_DECm9.294,XE760,R3,1
tile_RA332.957_DECm10.294,XE760,R3,2
tile_RA332.957_DECm11.294,XE760,R3,2
tile_RA333.977_DECm11.294,XE760,R3,1
tile_RA340.121_DECm13.340,XE761,R3,10
tile_RA340.121_DECm14.340,XE761,R3,10
tile_RA340.121_DECm15.340,XE761,R3,3
tile_RA341.153_DECm12.340,XE761,R3,4
tile_RA341.153_DECm13.340,XE761,R3,2
tile_RA341.153_DECm14.340,XE761,R3,2
tile_RA341.153_DECm15.340,XE761,R3,12
tile_RA341.153_DECm16.340,XE761,R3,3
tile_RA341.867_DECm11.228,XE762,R3,3
tile_RA342.185_DECm13.340,XE761,R3,2
tile_RA342.185_DECm14.340,XE761,R3,6
tile_RA342.185_DECm15.340,XE761,R3,4
tile_RA342.886_DECm10.228,XE762,R3,2
tile_RA342.886_DECm12.228,XE762,R3,4
tile_RA343.906_DECm13.228,XE762,R3,2
tile_RA343.906_DECm9.228,XE762,R3,2
tile_RA344.925_DECm10.228,XE762,R3,3
tile_RA344.925_DECm12.228,XE762,R3,3
tile_RA345.945_DECm11.228,XE762,R3,3
tile_RA347.850_DECm11.208,XE763,R3,4
tile_RA348.869_DECm11.208,XE763,R3,2
tile_RA348.869_DECm12.208,XE763,R3,6
tile_RA349.889_DECm10.208,XE763,R3,7
tile_RA349.889_DECm11.208,XE763,R3,3
tile_RA349.889_DECm12.208,XE763,R3,1
tile_RA349.889_DECm13.208,XE763,R3,6
tile_RA349.889_DECm9.208,XE763,R3,1
tile_RA35.607_DECm17.354,XE771,R3,1
tile_RA350.908_DECm10.208,XE763,R3,1
tile_RA350.908_DECm11.208,XE763,R3,2
tile_RA350.908_DECm12.208,XE763,R3,1
tile_RA351.928_DECm11.208,XE763,R3,8
tile_RA353.833_DECm11.196,XE764,R3,3
tile_RA354.852_DECm10.196,XE764,R3,2
tile_RA354.852_DECm11.196,XE764,R3,2
tile_RA354.852_DECm12.196,XE764,R3,2
tile_RA355.872_DECm10.196,XE764,R3,1
tile_RA355.872_DECm11.196,XE764,R3,2
tile_RA355.872_DECm12.196,XE764,R3,2
tile_RA355.872_DECm13.196,XE764,R3,2
tile_RA355.872_DECm9.196,XE764,R3,4
tile_RA356.891_DECm11.196,XE764,R3,1
tile_RA356.891_DECm12.196,XE764,R3,1
tile_RA357.910_DECm11.196,XE764,R3,1
tile_RA359.739_DECm17.235,XE765,R3,1
tile_RA36.655_DECm16.354,XE771,R3,1
tile_RA36.655_DECm17.354,XE771,R3,1
tile_RA36.655_DECm18.354,XE771,R3,2
tile_RA37.702_DECm15.354,XE771,R3,4
tile_RA37.702_DECm17.354,XE771,R3,1
tile_RA37.702_DECm19.354,XE771,R3,1
tile_RA38.750_DECm16.354,XE771,R3,1
tile_RA38.750_DECm17.354,XE771,R3,3
tile_RA39.798_DECm17.354,XE771,R3,1
tile_RA41.586_DECm17.408,XE772,R3,2
tile_RA42.634_DECm16.408,XE772,R3,3
tile_RA42.634_DECm17.408,XE772,R3,1
tile_RA42.634_DECm18.408,XE772,R3,1
tile_RA43.682_DECm15.408,XE772,R3,1
tile_RA44.730_DECm16.408,XE772,R3,3
tile_RA44.730_DECm17.408,XE772,R3,1
tile_RA44.730_DECm18.408,XE772,R3,2
tile_RA45.778_DECm17.408,XE772,R3,1
tile_RA47.566_DECm17.468,XE773,R3,1
tile_RA48.614_DECm18.468,XE773,R3,1
tile_RA49.662_DECm15.468,XE773,R3,5
tile_RA49.662_DECm18.468,XE773,R3,1
tile_RA5.742_DECm17.178,XE766,R3,2
tile_RA50.711_DECm16.468,XE773,R3,1
tile_RA50.711_DECm17.468,XE773,R3,1
tile_RA50.711_DECm18.468,XE773,R3,3
tile_RA51.759_DECm17.468,XE773,R3,5
tile_RA53.548_DECm17.535,XE774,R3,4
tile_RA54.597_DECm16.535,XE774,R3,1
tile_RA54.597_DECm17.535,XE774,R3,1
tile_RA54.597_DECm18.535,XE774,R3,3
tile_RA55.645_DECm15.535,XE774,R3,5
tile_RA55.645_DECm16.535,XE774,R3,3
tile_RA55.645_DECm17.535,XE774,R3,1
tile_RA55.645_DECm18.535,XE774,R3,3
tile_RA55.645_DECm19.535,XE774,R3,2
tile_RA56.694_DECm18.535,XE774,R3,4
tile_RA6.789_DECm16.178,XE766,R3,1
tile_RA6.789_DECm17.178,XE766,R3,2
tile_RA6.789_DECm18.178,XE766,R3,3
tile_RA7.836_DECm15.178,XE766,R3,2
tile_RA7.836_DECm16.178,XE766,R3,5
tile_RA7.836_DECm17.178,XE766,R3,2
tile_RA7.836_DECm18.178,XE766,R3,2
tile_RA7.836_DECm19.178,XE766,R3,1
tile_RA8.882_DECm16.178,XE766,R3,1
tile_RA101.495_DECm18.179,XE782,R4,1
tile_RA102.547_DECm19.179,XE782,R4,2
tile_RA103.600_DECm16.179,XE782,R4,5
tile_RA103.600_DECm17.179,XE782,R4,1
tile_RA103.600_DECm20.179,XE782,R4,1
tile_RA104.652_DECm18.179,XE782,R4,1
tile_RA104.652_DECm19.179,XE782,R4,2
tile_RA105.705_DECm18.179,XE782,R4,1
tile_RA109.606_DECm18.260,XE783,R4,1
tile_RA110.660_DECm19.260,XE783,R4,1
tile_RA114.563_DECm19.339,XE784,R4,1
tile_RA121.629_DECm19.414,XE785,R4,1
tile_RA121.629_DECm20.414,XE785,R4,1
tile_RA122.683_DECm19.414,XE785,R4,2
tile_RA125.535_DECm18.484,XE786,R4,1
tile_RA126.589_DECm17.484,XE786,R4,3
tile_RA127.644_DECm16.484,XE786,R4,1
tile_RA127.644_DECm17.484,XE786,R4,2
tile_RA127.644_DECm18.484,XE786,R4,2
tile_RA127.644_DECm19.484,XE786,R4,1
tile_RA128.698_DECm18.484,XE786,R4,3
tile_RA128.698_DECm19.484,XE786,R4,3
tile_RA129.753_DECm18.484,XE786,R4,6
tile_RA131.552_DECm18.549,XE787,R4,3
tile_RA132.606_DECm17.549,XE787,R4,2
tile_RA132.606_DECm19.549,XE787,R4,2
tile_RA133.661_DECm17.549,XE787,R4,1
tile_RA133.661_DECm18.549,XE787,R4,1
tile_RA133.661_DECm19.549,XE787,R4,1
tile_RA133.661_DECm20.549,XE787,R4,3
tile_RA134.716_DECm17.549,XE787,R4,1
tile_RA134.716_DECm18.549,XE787,R4,2
tile_RA134.716_DECm19.549,XE787,R4,3
tile_RA135.771_DECm18.549,XE787,R4,2
tile_RA137.571_DECm18.608,XE788,R4,2
tile_RA138.626_DECm17.608,XE788,R4,3
tile_RA138.626_DECm18.608,XE788,R4,2
tile_RA138.626_DECm19.608,XE788,R4,1
tile_RA139.681_DECm16.608,XE788,R4,6
tile_RA139.681_DECm17.608,XE788,R4,1
tile_RA139.681_DECm18.608,XE788,R4,5
tile_RA139.681_DECm19.608,XE788,R4,2
tile_RA139.681_DECm20.608,XE788,R4,2
tile_RA140.736_DECm18.608,XE788,R4,8
tile_RA140.736_DECm19.608,XE788,R4,6
tile_RA141.791_DECm18.608,XE788,R4,5
tile_RA143.592_DECm18.660,XE789,R4,6
tile_RA144.647_DECm17.660,XE789,R4,1
tile_RA144.647_DECm18.660,XE789,R4,6
tile_RA144.647_DECm19.660,XE789,R4,2
tile_RA145.703_DECm16.660,XE789,R4,6
tile_RA145.703_DECm18.660,XE789,R4,3
tile_RA145.703_DECm19.660,XE789,R4,2
tile_RA145.703_DECm20.660,XE789,R4,1
tile_RA146.758_DECm17.660,XE789,R4,3
tile_RA146.758_DECm18.660,XE789,R4,3
tile_RA146.758_DECm19.660,XE789,R4,3
tile_RA147.814_DECm18.660,XE789,R4,3
tile_RA149.615_DECm18.705,XE790,R4,1
tile_RA150.671_DECm17.705,XE790,R4,5
tile_RA150.671_DECm18.705,XE790,R4,2
tile_RA150.671_DECm19.705,XE790,R4,4
tile_RA151.726_DECm16.705,XE790,R4,5
tile_RA151.726_DECm17.705,XE790,R4,1
tile_RA151.726_DECm18.705,XE790,R4,3
tile_RA151.726_DECm19.705,XE790,R4,2
tile_RA151.726_DECm20.705,XE790,R4,3
tile_RA152.782_DECm18.705,XE790,R4,2
tile_RA152.782_DECm19.705,XE790,R4,2
tile_RA153.838_DECm18.705,XE790,R4,2
tile_RA155.639_DECm18.743,XE791,R4,1
tile_RA156.695_DECm17.743,XE791,R4,4
tile_RA156.695_DECm18.743,XE791,R4,3
tile_RA156.695_DECm19.743,XE791,R4,1
tile_RA157.751_DECm16.743,XE791,R4,2
tile_RA157.751_DECm17.743,XE791,R4,1
tile_RA157.751_DECm18.743,XE791,R4,3
tile_RA157.751_DECm19.743,XE791,R4,1
tile_RA157.751_DECm20.743,XE791,R4,3
tile_RA158.807_DECm18.743,XE791,R4,4
tile_RA158.807_DECm19.743,XE791,R4,2
tile_RA159.863_DECm18.743,XE791,R4,1
tile_RA161.665_DECm18.772,XE792,R4,2
tile_RA162.722_DECm17.772,XE792,R4,2
tile_RA162.722_DECm18.772,XE792,R4,1
tile_RA162.722_DECm19.772,XE792,R4,2
tile_RA163.778_DECm16.772,XE792,R4,7
tile_RA163.778_DECm17.772,XE792,R4,3
tile_RA163.778_DECm18.772,XE792,R4,1
tile_RA163.778_DECm19.772,XE792,R4,1
tile_RA163.778_DECm20.772,XE792,R4,1
tile_RA164.834_DECm19.772,XE792,R4,2
tile_RA165.890_DECm18.772,XE792,R4,1
tile_RA167.693_DECm18.792,XE793,R4,12
tile_RA168.749_DECm17.792,XE793,R4,5
tile_RA168.749_DECm18.792,XE793,R4,8
tile_RA168.749_DECm19.792,XE793,R4,4
tile_RA169.805_DECm16.792,XE793,R4,6
